title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz CLS 250 CLS 450 CLS 450 EQ 4Matic LEDER+LED+NAVI+HUD+GSD+360+SHZ,50.960 €,EZ 01/2019,40599 Düsseldorf,"Hybrid, ca. 7,8 l/100 km (komb.)* , ca. 178 g CO₂/km (komb.)* , C",38.740 km,ca. 286 kW (389PS),gefunden auf autoscout24.de
Nissan Leaf 40 kWh Acenta +KLIMA+TEMPO+CAM+WINTER-PKT+,19.990 €,EZ 10/2021,56567 Neuwied,"Elektro, ca. 1,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",11.300 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range AWD *19-Zoll*,39.850 €,EZ 02/2022,41236 Mönchengladbach,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",27.800 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
VW Golf Volkswagen GTE Hybrid*LED+ Navi Standklima 18* VKZ-Erk,18.980 €,EZ 01/2021,94099 Ruhstorf,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A+",124.877 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Toyota Prius 1.8 Hybrid AT LED Navi SHZ Kam HUD,27.900 €,EZ 03/2020,06796 Brehna,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 29 g CO₂/km (komb.)* , A",31.251 km,ca. 90 kW (122PS),gefunden auf mobile.de
Nissan Leaf 2. Zero Edition*KLIMA*360 GRAD KAMERA*,18.450 €,EZ 04/2018,23795 Bad Segeberg,Elektro,39.506 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi e-tron GT RS quattro Panorama Matirx,94.950 €,EZ 12/2021,85221 Dachau,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.000 km,ca. 440 kW (598PS),gefunden auf autoscout24.de
Nissan Leaf e+ Tekna,26.290 €,EZ 09/2021,13581 Berlin,"Elektro, ca. 0 g CO₂/km (komb.)* ",25.500 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Renault ZOE Z.E. 50 Intens // mtl. Batteriemiete,16.010 €,EZ 03/2022,86470 Thannhausen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",11.461 km,ca. 51 kW (69PS),gefunden auf mobile.de
VW Up Volkswagen ! e- Style,16.900 €,EZ 06/2021,73614 Schorndorf,Elektro,14.000 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Reichweite Plus Hinterradantrieb,34.500 €,EZ 03/2021,67308 Rüssingen,Elektro,68.500 km,ca. 239 kW (325PS),gefunden auf autoscout24.de
Porsche Taycan Turbo Pano Navi RFK LED STHZ Approved Klima,87.800 €,EZ 07/2020,83064 Raubling,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",72.500 km,ca. 500 kW (680PS),gefunden auf autoscout24.de
Tesla Model 3 15 Lautsprecher Autopilot KeylessGo,31.499 €,EZ 11/2020,97070 Würzburg,"Elektro, A+",53.400 km,ca. 239 kW (325PS),gefunden auf autoscout24.de
Renault ZOE Intens **Inklusive Batterie**,9.590 €,EZ 10/2015,90431 Nürnberg,Elektro,77.641 km,ca. 43 kW (58PS),gefunden auf autoscout24.de
VW Golf Volkswagen e- Comfortline Active Info Navi DAB SHZ PDC K,17.980 €,EZ 10/2020,95615 Marktredwitz,"Elektro, ca. 0 g CO₂/km (komb.)* ",26.808 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Smart ForFour EQ LM KlimaA,11.800 €,EZ 11/2020,88214 Ravensburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",5.478 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Peugeot e-208 e-208 136 GT Vollausstattung,24.900 €,EZ 11/2020,44328 Dortmund,Elektro,22.500 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mini Cooper S Countryman COOPER SE Countryman Chili SE ALL4*LED*NAVI*PDC*,20.990 €,EZ 12/2017,40699 Erkrath,"Hybrid, ca. 2,3 l/100 km (komb.)* , ca. 52 g CO₂/km (komb.)* ",99.396 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"Tesla Model 3 LR. Allrad, Dual Motor, 19Zoll, AHK",33.500 €,EZ 05/2020,79312 Emmendingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",59.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Renault ZOE Batteriemiete R135 ZE50 Intens Kamera CCS Navi dig,16.490 €,EZ 12/2019,59063 Hamm,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",30.097 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Renault ZOE R135 Z.E. 50 Experience Batteriekauf Komfort + Win,18.990 €,EZ 11/2021,22763 Hamburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.231 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Tesla Model 3 (2023) RWD schwarz mit Sportfelgen,38.900 €,EZ 12/2022,16767 Leegebruch,Elektro,16.500 km,ca. 239 kW (325PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII Lim. GTE eHybrid SPUR/LED/AMBIENTE,23.990 €,EZ 02/2021,38159 Vechelde,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* ",17.211 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Porsche Taycan Basis *Performance*Pano*Luft*5 Sitze*Bose,71.999 €,EZ 07/2022,70499 Stuttgart,Elektro,17.950 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
"BMW i3 s (120 Ah), 135kW NaviProf DrAss+ ACC RKamera",21.500 €,EZ 03/2020,41564 Kaarst,"Elektro, ca. 0 g CO₂/km (komb.)* ",45.623 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Mercedes-Benz EQS 580 4M °AMG°PREMIUM°HuD°BURM°PANO°HYPER°DIGI,104.990 €,EZ 02/2022,56566 Neuwied,"Elektro, ca. 19,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",51.872 km,ca. 385 kW (523PS),gefunden auf autoscout24.de
Mercedes-Benz E 300 e AVANTGARDE|AIRMATIC|DISTR.PLUS|MEM|AHK|+,38.440 €,EZ 09/2020,72654 Neckartenzlingen,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",49.000 km,ca. 155 kW (211PS),gefunden auf autoscout24.de
Toyota Yaris Hybrid 1.5 VVT-i Style Selection *Pano*,16.485 €,EZ 09/2017,49090 Osnabrück,"Hybrid, ca. 3,3 l/100 km (komb.)* , ca. 75 g CO₂/km (komb.)* , A+",77.673 km,ca. 74 kW (101PS),gefunden auf mobile.de
BMW i7 xDrive60 ///M Sport PRO *Executive Lounge*AHK,139.800 €,EZ 12/2022,81825 München,"Elektro, ca. 0 g CO₂/km (komb.)* , A",8.800 km,ca. 400 kW (544PS),gefunden auf autoscout24.de
BMW i3 120Ah Navi ParkAss RFK PDC,21.355 €,EZ 09/2020,07318 Saalfeld,"Elektro, ca. 0 g CO₂/km (komb.)* ",55.855 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Dacia Spring Comfort Plus,13.200 €,EZ 06/2022,95515 Plankenfels,Elektro,9.000 km,ca. 33 kW (45PS),gefunden auf autoscout24.de
Tesla Model S,24.000 €,EZ 12/2014,59964 Medebach,"Elektro, ca. 0 g CO₂/km (komb.)* ",160.000 km,ca. 285 kW (387PS),gefunden auf autoscout24.de
VW Golf Volkswagen e- LED Kamera Park-Assist ACC Wärmepumpe CCS,16.950 €,EZ 04/2016,34289 Oelshausen,Elektro,32.000 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
VW Golf Volkswagen 8 GTE EHYBRID TSI DSG OPF (+ACC-RADAR+NAVI+AU,25.100 €,EZ 11/2020,49084 Osnabrück,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 36 g CO₂/km (komb.)* ",20.600 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Tesla Model S Standard Range Autopilot|LEDer|Pano|NAV,52.880 €,EZ 01/2020,85748 Garching,Elektro,46.700 km,ca. 315 kW (428PS),gefunden auf autoscout24.de
Lexus IS 300 ES 300 h Business Edition *Navi*Leder*LED*ACC*,34.490 €,EZ 05/2021,33609 Bielefeld,"Hybrid, ca. 4,4 l/100 km (komb.)* , ca. 100 g CO₂/km (komb.)* , A++",76.632 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
VW Golf Volkswagen VII Lim. e- Navi LED Klima Sitzheizung,17.490 €,EZ 03/2020,04179 Leipzig,"Elektro, ca. 0 g CO₂/km (komb.)* ",48.456 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
VW Volkswagen e-up! United,14.440 €,EZ 06/2020,38124 Braunschweig,"Elektro, ca. 0 g CO₂/km (komb.)* ",58.500 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Smart ForFour electric drive/EQ*1.Hand*PDC*Navi*SHZ*LED*Tempomat,12.000 €,EZ 10/2018,41516 Grevenbroich,"Elektro, ca. 0 g CO₂/km (komb.)* ",31.800 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
"Seat Mii Plus AAC AssistPak WinterPak CCS 16""LM DriveMii",14.999 €,EZ 09/2020,04509 Delitzsch/Döbernitz,"Elektro, ca. 0 g CO₂/km (komb.)* ",22.000 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen PRO PERFORMANCE 58 KWH AUTOMATIK (+ACC-RADAR+,30.400 €,EZ 09/2020,49084 Osnabrück,"Elektro, ca. 0 g CO₂/km (komb.)* ",16.600 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"BMW i3 s 120Ah, Navi, LED, Rückfaka., Tempomat, Sitzhzg.,",24.790 €,EZ 11/2020,96050 Bamberg,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",15.021 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Renault ZOE R110 ZE40 Batteriemiete Navi LIMITED PDC SHZ Kamer,12.750 €,EZ 07/2019,59063 Hamm,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",29.502 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Life LED Navi Carplay DAB+ ACC,23.990 €,EZ 03/2021,09114 Chemnitz,"Elektro, ca. 0 g CO₂/km (komb.)* ",37.000 km,ca. 107 kW (145PS),gefunden auf autoscout24.de
BMW i7 xDrive60 Exec.Lounge Connoisseur B&W 21'' Klima-Ak,108.875 €,EZ 09/2022,60314 Frankfurt,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.168 km,ca. 400 kW (544PS),gefunden auf autoscout24.de
VW Up Volkswagen ! e- Style Plus,19.450 €,EZ 06/2022,38448 Wolfsburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.800 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Renault ZOE R240 Tüv Neu 11/2025 (keine Batterie miete),7.800 €,EZ 04/2014,33609 Bielefeld,Elektro,148.500 km,ca. 65 kW (88PS),gefunden auf autoscout24.de
Renault ZOE R110 Z.E40 inkl. BATTERIE LIMITED NAVI BOSE,15.790 €,EZ 05/2019,59063 Hamm,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",55.438 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Tesla Model 3 Langstreckenbatt. Allradantrieb Dual Motor,42.000 €,EZ 03/2022,55435 Gau-Algesheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",34.400 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e PDC SpurH Navi AUT KlimaA FLA LED SHZ,28.760 €,EZ 10/2021,54516 Wittlich,Hybrid,10.269 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Smart ForFour EQ Cool/Audio Volldach Tempomat,9.890 €,EZ 08/2020,36043 Fulda,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.850 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Audi A3 Sportback 40 e-tron design 1.4 TFSI EU6d AHK/Navi,21.490 €,EZ 08/2020,64404 Bickenbach,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",78.643 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Polestar 2 Long Range Single PanoramaACC 360 Pixel Led,35.900 €,EZ 11/2021,48683 Ahaus,"Elektro, ca. 0 g CO₂/km (komb.)* ",70.599 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
BMW i3 120Ah DAB Shz,22.990 €,EZ 04/2021,88131 Lindau,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.737 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
VW Golf VIII 1.4 GTE eHybrid OPF AHK-klappbar Navi,21.990 €,EZ 06/2021,66954 Pirmasens,"Hybrid, A+",76.220 km,ca. 110 kW (150PS),gefunden auf mobile.de
Hyundai Ioniq Elektro PRIME INFINITY+ACC+MEMO+LED+KAMERA,23.470 €,EZ 04/2021,12351 Berlin,"Elektro, ca. 0 g CO₂/km (komb.)* ",26.656 km,ca. 100 kW (136PS),gefunden auf mobile.de
Tesla Model Y Performance Dual Motor AWD,53.000 €,EZ 07/2022,81677 München,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",26.400 km,ca. 393 kW (534PS),gefunden auf autoscout24.de
Peugeot iOn Modell 2018,9.680 €,EZ 09/2019,76131 Karlsruhe,"Elektro, ca. 12,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",11.045 km,ca. 35 kW (48PS),gefunden auf autoscout24.de
Porsche Taycan Turbo S Burmester Surround-View InnoDrive,99.450 €,EZ 04/2020,72770 Reutlingen,"Elektro, ca. 26,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",65.700 km,ca. 560 kW (761PS),gefunden auf autoscout24.de
BMW i3 s 120Ah Rückfahrkamera LED RTTI Harman Kardon,26.400 €,EZ 09/2020,13629 Berlin-Siemensstadt,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",25.400 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Smart ForFour EQ Klima/Styling/Tempomat/Volldach,9.990 €,EZ 06/2019,17033 Neubrandenburg,"Elektro, ca. 13,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",13.046 km,ca. 60 kW (82PS),gefunden auf mobile.de
Skoda Superb Limousine 1.4 TSI Hybrid Style iV DSG / COLUMBUS /,29.290 €,EZ 08/2020,78532 Tuttlingen,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 32 g CO₂/km (komb.)* , A+++",36.100 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Renault ZOE (Batterie Gemietet) 41 kwh Intens,9.180 €,EZ 02/2017,63457 Hanau,"Elektro, ca. 0 g CO₂/km (komb.)* ",63.000 km,ca. 43 kW (58PS),gefunden auf autoscout24.de
BMW i3 s (120 Ah) Navi harman/kardon Navi RKam Sitzhz,22.220 €,EZ 09/2020,52355 Düren,"Elektro, ca. 0 g CO₂/km (komb.)* ",54.255 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 530 e iP M Sport B&W Kamera HUD DAB Belüftung,36.999 €,EZ 11/2019,30916 Isernhagen,"Hybrid, ca. 47 g CO₂/km (komb.)* , A+",50.359 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
Toyota Camry 2.5 Hybrid Executive *Leder*Navi*Kamera*,30.470 €,EZ 09/2019,44143 Dortmund,"Hybrid, ca. 4,3 l/100 km (komb.)* , ca. 98 g CO₂/km (komb.)* , A++",32.500 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Tesla Model 3 Performance MIT Ultraschallsensor,42.990 €,EZ 06/2022,90431 Nürnberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.000 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
MG MG4 ❗️Lieferung Dezember 2023,168 € monatlich,EZ -/-,81827 München,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 125 kW (170PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 6 Technik Paket 77,4 kw SOFORT!!!",360 € monatlich,EZ -/-,08451 Crimmitschau,"Elektro, ca. 14,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A",1 km,ca. 168 kW (228PS),gefunden auf Leasingmarkt
Porsche Taycan *SOFORT* LED-Matrix/Bose/Perfomancebatterie,1.236 € monatlich,EZ -/-,42653 Solingen,"Elektro, ca. 20,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 350 kW (476PS),gefunden auf Leasingmarkt
Renault ZOE Evolution EV50 CCS⭐️VERFÜGBAR⭐Leverkusen,149 € monatlich,EZ -/-,51373 Leverkusen,"Elektro, ca. 17,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 51 kW (69PS),gefunden auf Leasingmarkt
MG MG4 Luxury,299 € monatlich,EZ -/-,93055 Regensburg,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
MG MG4 2023 Electric 180kW Extended Range Trophy,336 € monatlich,EZ -/-,46149 Oberhausen,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 180 kW (245PS),gefunden auf Leasingmarkt
Hyundai IONIQ 6 ⚡⚠️/DYNAMIQ-Paket/Schiebedach/Navi/Rückfahrkamera/Sitzheizung,341 € monatlich,EZ -/-,53881 Euskirchen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 111 kW (151PS),gefunden auf Leasingmarkt
VW ID.3 Volkswagen Pro 150 kW (204 PS) 58 kWh Winterräder inkl.,384 € monatlich,EZ -/-,29664 Walsrode,"Elektro, ca. 15,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
Porsche Taycan verfügbar ab 15.01.2024.,1.159 € monatlich,EZ -/-,53119 Bonn,"Elektro, ca. 22,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",6.000 km,ca. 350 kW (476PS),gefunden auf Leasingmarkt
Hyundai IONIQ 6 ⚡ ⚠️/Allrad/TECHNIQ-Paket/V2L-Adapter/Park-Paket/Sitz-Paket/,482 € monatlich,EZ -/-,53881 Euskirchen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 239 kW (325PS),gefunden auf Leasingmarkt
Porsche Taycan 4S inkl. Approved (3.Jahr),1.238 € monatlich,EZ -/-,53119 Bonn,"Elektro, ca. 21,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 390 kW (530PS),gefunden auf Leasingmarkt
Hyundai IONIQ 5 DYNAMIQ-Paket +LED-Paket,329 € monatlich,EZ -/-,47623 Kevelaer,"Elektro, ca. 16,7 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 125 kW (170PS),gefunden auf Leasingmarkt
Audi e-tron GT RS *Mwst GESCHENKT*,1.599 € monatlich,EZ -/-,76131 Karlsruhe,"Elektro, ca. 19,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 440 kW (598PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 6 ⚡ Allradantrieb 77,4kWh Batt. 325PS Elektro ⏱ Sofort verfügbar! ✔️ mit 4 Zusatz-Paketen",487 € monatlich,EZ -/-,88239 Wangen im Allgäu,"Elektro, ca. 15,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 239 kW (325PS),gefunden auf Leasingmarkt
MG Marvel R 4500€ BAFA sichern!!!,399 € monatlich,EZ -/-,74321 Bietigheim-Bissingen,"Elektro, ca. 19,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 132 kW (179PS),gefunden auf Leasingmarkt
MG MG4 2023 Voll-Elektrische Standard 125kW,199 € monatlich,EZ -/-,46149 Oberhausen,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 125 kW (170PS),gefunden auf Leasingmarkt
Hyundai IONIQ 6,585 € monatlich,EZ -/-,87656 Germaringen,"Elektro, ca. 14,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A",1.500 km,ca. 168 kW (228PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 6 77,4kWh AWD FIRST EDITION +SOFORT VERFÜGBAR+",449 € monatlich,EZ -/-,74545 Michelfeld,"Elektro, ca. 16,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 239 kW (325PS),gefunden auf Leasingmarkt
MG MG4 Luxury 64 kWh - Nur 299 Euro + Ladegutschein für 24.000km,299 € monatlich,EZ -/-,78056 Villingen-Schwenningen,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
Renault Megane E-Tech ICONIC EV60❤️HÖCHSTE-AUSSTATTUNGSLINE❤️*NRW* BAFA GARANTIE*- SOFORT --PRIVAT--.,309 € monatlich,EZ -/-,46049 Oberhausen,"Elektro, ca. 16,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 162 kW (220PS),gefunden auf Leasingmarkt
MG MG4 MY23 Luxury inkl. 24.000km Ladekartengutschein Deal,311 € monatlich,EZ -/-,52531 Übach-Palenberg,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
Hyundai Kona Elektro *Sofort verfügbar*VIKING-Paket*,246 € monatlich,EZ -/-,41464 Neuss,"Elektro, ca. 14,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 100 kW (136PS),gefunden auf Leasingmarkt
MG MG4 4 Luxury,311 € monatlich,EZ -/-,93055 Regensburg,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 6 ⚡ ⚠️/77,4 kWh/TECHNIQ-Paket/20""Felgen/Park-Paket/BOSE/Navi",439 € monatlich,EZ -/-,53881 Euskirchen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 168 kW (228PS),gefunden auf Leasingmarkt
Opel Corsa-e Neues Modell! Electric+Sitz+LenkradHZG,185 € monatlich,EZ -/-,59557 Lippstadt,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 100 kW (136PS),gefunden auf Leasingmarkt
Hyundai IONIQ 6 ⚡ ⚠️/Allrad/UNIQ-Paket/Digit.Außensp./Schiebedach/Leder,494 € monatlich,EZ -/-,53881 Euskirchen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 239 kW (325PS),gefunden auf Leasingmarkt
"Audi A3 Sportback S-Line 40e-tron S-tronic / Navi,LED",485 € monatlich,EZ -/-,97076 Würzburg,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",24.500 km,ca. 110 kW (150PS),gefunden auf Leasingmarkt
"Audi Q8 e-tron 50 S-line LP: 88.410,-",802 € monatlich,EZ -/-,92318 Neumarkt,"Elektro, ca. 21,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",4.000 km,ca. 250 kW (340PS),gefunden auf Leasingmarkt
"VW ID.3 Volkswagen Pro 204PS 58kwh Style, Pano, Navi 8-fach,",272 € monatlich,EZ -/-,89584 Ehingen,"Elektro, ca. 15,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",18.900 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 5 77,4kWh 229PS DYNAMIQ Paket + el. Heckklappe",361 € monatlich,EZ -/-,74545 Michelfeld,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 168 kW (228PS),gefunden auf Leasingmarkt
MG MG4 Comfort 64 kWh,248 € monatlich,EZ -/-,47441 Moers,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
"VW ID.3 Volkswagen Pure Perf. +SONDERLEASING o. 3,99% FINANZIERUNG+",202 € monatlich,EZ -/-,97753 Karlstadt,"Elektro, ca. 13,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",20.624 km,ca. 110 kW (150PS),gefunden auf Leasingmarkt
VW ID.3 Volkswagen Pure Performance,249 € monatlich,EZ -/-,89584 Ehingen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",27.020 km,ca. 110 kW (150PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 6 ⚡⚠️**LIEFERZEIT:7 Monate**/77,4 kWh/DYNAMIQ-Paket/Wärmepumpe/Navi/Sitzheizung",430 € monatlich,EZ -/-,53881 Euskirchen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 168 kW (228PS),gefunden auf Leasingmarkt
Hyundai IONIQ 6 ⚡⚠️**LIEFERZEIT:7 Monate**/TECHNIQ-Paket/Park-Paket/Head-Up/Navi/Rückfahrkamera/Sitzheizung,352 € monatlich,EZ -/-,53881 Euskirchen,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 111 kW (151PS),gefunden auf Leasingmarkt
MG MG4 Standard,199 € monatlich,EZ -/-,09114 Chemnitz,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 125 kW (170PS),gefunden auf Leasingmarkt
Mercedes-Benz C 300 e AMG Distronic Headup 360CAM AHK,549 € monatlich,EZ -/-,25337 Elmshorn,"Hybrid, ca. 14 g CO₂/km (komb.)* ",9.500 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
"Hyundai IONIQ 6 ⚡ Allradantrieb 77,4kWh Batt. 325PS Elektro ⏱ Sofort verfügbar! ✔️ mit 3 Zusatz-Paketen",471 € monatlich,EZ -/-,88239 Wangen im Allgäu,"Elektro, ca. 15,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1 km,ca. 239 kW (325PS),gefunden auf Leasingmarkt
MG MG4 Standard MY23 Privat ✅ SOFORT VERFÜGBAR CARPLAY SHZ KLIMA -PILOT LED 51kWh❗️,198 € monatlich,EZ -/-,44809 Bochum,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1 km,ca. 125 kW (170PS),gefunden auf Leasingmarkt
