title,price,registration,location,benzin,mileage,power,gefunden
Audi RS e-tron GT e-tron GT RS Matrix ACC HuD 21Zoll Bluetooth Navi,109.750 €,EZ -/2022,59075 Hamm,"Elektro, ca. 19,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",21.433 km,ca. 440 kW (598PS),gefunden auf hey.car
Mercedes-Benz EQE 43 AMG,79.880 €,EZ -/2023,38122 Braunschweig,"Elektro, ca. 19,7 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",23.991 km,ca. 350 kW (476PS),gefunden auf hey.car
"Audi A6 sport 55 TFSI e, Head-up-Display, HD Matrix LED, Panorama-Glasdach",73.600 €,EZ -/2023,56727 Mayen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 33 g CO₂/km (komb.)* , A+++",9.000 km,ca. 195 kW (265PS),gefunden auf hey.car
VW ID.3 Pro Performance,44.890 €,EZ -/2022,33415 Verl,"Elektro, ca. 0 g CO₂/km (komb.)* ",9.980 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi A3 Sportback TFSI e 40 TFSIe Navi Virtual Cockpi,26.990 €,EZ -/2021,01067 Dresden,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",12.430 km,ca. 110 kW (150PS),gefunden auf hey.car
"VW Golf VII e- LED Navi DAB Wärmepumpe 3,99%",18.981 €,EZ -/2020,01067 Dresden,"Elektro, ca. 12,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",33.707 km,ca. 100 kW (136PS),gefunden auf hey.car
Hyundai IONIQ 6 77kWh 2WD Techniq-Paket Park-Paket Sitz-Paket Bose VL Adapter,62.980 €,EZ -/2022,50825 Köln,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 168 kW (228PS),gefunden auf hey.car
VW ID.3 Family Matrix Keyless Panorama Headup,29.900 €,EZ -/2021,88471 Laupheim,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",19.900 km,ca. 150 kW (204PS),gefunden auf hey.car
Porsche Taycan 4 Cross Turismo | Offroad Design Paket |,122.790 €,EZ -/2023,94447 Plattling,"Elektro, ca. 0 g CO₂/km (komb.)* ",8.900 km,ca. 350 kW (476PS),gefunden auf hey.car
Audi RS e-tron GT e-tron GT RS Laser Navi B&O Pano HuD 360° Kamera,102.990 €,EZ -/2023,34125 Kassel,"Elektro, ca. 19,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",19.767 km,ca. 440 kW (598PS),gefunden auf hey.car
Hyundai IONIQ 5 Allradantrieb 58kWh Batt. UNIQ-Paket Assistents-Paket,48.880 €,EZ -/2022,12351 Berlin,"Elektro, ca. 18,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",10 km,ca. 173 kW (235PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e S line,26.980 €,EZ -/2020,51645 Gummersbach,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+",91.150 km,ca. 150 kW (204PS),gefunden auf hey.car
MG MG4 51kWh Standard LED ACC Klima PDC AppCo MFL,24.873 €,EZ -/2023,79111 Freiburg,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 125 kW (170PS),gefunden auf hey.car
Mercedes-Benz C 300 e AMG NIGHT DISTR SPUR LED NAVI PANO 360,64.450 €,EZ -/2023,24109 Kiel,"Hybrid, ca. 13 g CO₂/km (komb.)* , A+++",9.875 km,ca. 150 kW (204PS),gefunden auf hey.car
VW Golf Style 1.4 eHybrid Matrix-LED ACC 17LM,28.780 €,EZ -/2022,64720 Michelstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.000 km,ca. 150 kW (204PS),gefunden auf hey.car
Volvo S90 Inscription T 8 Recharge Plug-In Hybrid AWD,47.970 €,EZ -/2022,58453 Witten,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* , A+++",25.013 km,ca. 288 kW (392PS),gefunden auf hey.car
Seat Leon 1.5 eTSI FR Hybrid PANO/BEATS/NAVI,29.380 €,EZ -/2022,91781 Weißenburg,"Hybrid, ca. 4,8 l/100 km (komb.)* , ca. 133 g CO₂/km (komb.)* , C",15 km,ca. 110 kW (150PS),gefunden auf hey.car
Audi A3 Sportback 1.4 TFSI e-tron design Automatik Navi+LED+Soundsystem,23.889 €,EZ -/2020,80636 München,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* , A+",27.300 km,ca. 110 kW (150PS),gefunden auf hey.car
Smart #1 BRABUS Beats-Soundsystem/Panorama,41.990 €,EZ -/2022,85055 Ingolstadt,"Elektro, ca. 17,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",8.517 km,ca. 315 kW (428PS),gefunden auf hey.car
Mercedes-Benz A 250 A 250e AMG+PANO+NIGHT+AMBI+MULTIBEAM+SOUND+AHK++,43.680 €,EZ -/2023,35396 Gießen,"Hybrid, ca. 6,2 l/100 km (komb.)* , ca. 140 g CO₂/km (komb.)* , B",3.850 km,ca. 120 kW (163PS),gefunden auf hey.car
VW Golf GTE 1.4TSI DSG Navi LED SHZ PDC Sportpaket,24.440 €,EZ -/2021,33613 Bielefeld,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A+++",31.871 km,ca. 180 kW (245PS),gefunden auf hey.car
Audi RS e-tron GT quattro MASSAGE,95.985 €,EZ -/2021,63452 Hanau,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",44.100 km,ca. 440 kW (598PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour Plus Winter Exclusiv-Paket,13.300 €,EZ -/2020,88214 Ravensburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.644 km,ca. 60 kW (82PS),gefunden auf hey.car
Porsche Taycan Sport Turismo | Performancebatterie Plus,94.890 €,EZ -/2023,94447 Plattling,"Elektro, ca. 0 g CO₂/km (komb.)* ",7.900 km,ca. 350 kW (476PS),gefunden auf hey.car
Porsche Taycan Turbo S PDLS+ Nachtsichtass. Spurwechselassistent,99.780 €,EZ 09/2020,22087 Hamburg,"Elektro, ca. 26,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",40.934 km,ca. 560 kW (761PS),gefunden auf hey.car
Audi A3 Sportback 40 e-tron design Navi LED,24.980 €,EZ -/2020,01067 Dresden,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",36.221 km,ca. 110 kW (150PS),gefunden auf hey.car
Mercedes-Benz EQS,92.990 €,EZ -/2021,80636 München,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",21.180 km,ca. 245 kW (333PS),gefunden auf hey.car
Hyundai IONIQ 6 77kWh 2WD Techniq-Paket Park-Paket Sitz-Paket Bose,59.890 €,EZ -/2023,50825 Köln,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 168 kW (228PS),gefunden auf hey.car
Audi A3 Sportback 40 e-tron S-line *Matrix-LED*Panorama*B&O*,23.390 €,EZ -/2020,80636 München,"Hybrid, ca. 0 g CO₂/km (komb.)* ",85.806 km,ca. 110 kW (150PS),gefunden auf hey.car
Mercedes-Benz A 250 e Kompaktlimousine AMG NIGHT DISTR SPUR,30.001 €,EZ -/2020,80636 München,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",40.262 km,ca. 118 kW (160PS),gefunden auf hey.car
"Hyundai IONIQ 6 Elektro/77,4 kWh/UNIQ-Paket/Digitale Außensp./20'' Felgen",57.390 €,EZ -/2022,53881 Euskirchen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",9 km,ca. 168 kW (228PS),gefunden auf hey.car
Mercedes-Benz C 400 e 4MATIC AMG*BusinessP*Distronic*MBUX*Pano,67.850 €,EZ -/2023,92263 Ebermannsdorf,"Hybrid, ca. 7,0 l/100 km (komb.)* , ca. 158 g CO₂/km (komb.)* , A",9.500 km,ca. 185 kW (252PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour W-Paket KlimaA,13.300 €,EZ -/2020,88214 Ravensburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",9.823 km,ca. 60 kW (82PS),gefunden auf hey.car
VW Golf VIII GTE NP58 PANO LM18 ST.HEIZ HuD,34.120 €,EZ -/2022,45888 Gelsenkirchen,"Hybrid, ca. 66,7 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",44.276 km,ca. 180 kW (245PS),gefunden auf hey.car
Opel Astra L Ultimate PHEV 1.6 SCHIEBEDACH NAVI NAPPALEDER PDC SHZ LED,38.680 €,EZ -/2022,80636 München,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* , A+++",7.999 km,ca. 110 kW (150PS),gefunden auf hey.car
Audi A7 Sportback 55 TFSIe quattro S tronic PANO AHK ASSISTENZ LASER LEDER MEMORY KEYLESS 20,87.950 €,EZ -/2022,91781 Weißenburg,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+++",10 km,ca. 270 kW (367PS),gefunden auf hey.car
"Audi A3 Sportback 40 TFSIe, Navi, Tempomat",26.010 €,EZ -/2021,80636 München,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+",30.104 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSIe S line,23.280 €,EZ 01/2020,54292 Trier,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+++",66.300 km,ca. 150 kW (204PS),gefunden auf hey.car
Cupra Born,37.280 €,EZ 08/2022,50321 Brühl,"Elektro, ca. 15,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",17.955 km,ca. 170 kW (231PS),gefunden auf hey.car
VW ID.3 Tech Pro Performance Einparkhi/LED/Navi,27.192 €,EZ -/2020,80636 München,"Elektro, ca. 0 g CO₂/km (komb.)* ",27.480 km,ca. 150 kW (204PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour Ladekabel-Paket 22kw All-Season R,12.900 €,EZ -/2021,85055 Ingolstadt,"Elektro, ca. 17,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",6.404 km,ca. 60 kW (82PS),gefunden auf hey.car
Audi e-tron GT quattro LED NAVI+ PANO 4xSHZ PDC+ 360°,77.900 €,EZ -/2021,94036 Passau,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",3.210 km,ca. 350 kW (476PS),gefunden auf hey.car
VW Golf VIII GTE 1.4 TSI IQ.Light Leder HUD Pano AH,40.980 €,EZ -/2022,01067 Dresden,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* , A+",15.860 km,ca. 180 kW (245PS),gefunden auf hey.car
"Hyundai IONIQ 6 77,4kWh 2WD Uniq-Paket 20"" Felgen Navi LED",50.590 €,EZ -/2023,52068 Aachen,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",4.500 km,ca. 168 kW (228PS),gefunden auf hey.car
Hyundai IONIQ 6 Uniq Elektro 4WD ''Sofort verfügbar'' 325PS,54.880 €,EZ -/2023,41061 Mönchengladbach,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",9 km,ca. 239 kW (325PS),gefunden auf hey.car
VW Golf Style 1.4 eTSI Hybrid DSG ACC LED MASSAGE,24.770 €,EZ 03/2021,93053 Regensburg,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 28 g CO₂/km (komb.)* ",29.200 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi A8 60 TFSI e quattro tiptronic NAVI LUFT PANO,119.980 €,EZ -/2023,40474 Düsseldorf,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+++",10.000 km,ca. 250 kW (340PS),gefunden auf hey.car
Mercedes-Benz A 250,33.530 €,EZ -/2021,80636 München,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+++",46.101 km,ca. 118 kW (160PS),gefunden auf hey.car
"VW ID.3 Business Pro Perforance Navi,LED,SH",29.990 €,EZ -/2021,37308 Heilbad Heiligenstadt,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",14.221 km,ca. 150 kW (204PS),gefunden auf hey.car
VW Golf VIII 2.0 TSI DSG Style NAV AHK KAM APP 18,32.030 €,EZ -/2022,80636 München,"Elektro, ca. 133 g CO₂/km (komb.)* ",6.990 km,ca. 140 kW (190PS),gefunden auf hey.car
Cupra Born 204PS 58kWh VERFÜGBAR,32.980 €,EZ -/2022,72336 Balingen,"Elektro, ca. 15,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1.500 km,ca. 150 kW (204PS),gefunden auf hey.car
"Hyundai IONIQ 6 UNIQ 77,4kWh ALLRAD+MATRIX-LED+HEAD-UP-DISPLAY+NAVI+RÜCKFAHRKAMERA",54.625 €,EZ -/2023,48653 Coesfeld,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",3.850 km,ca. 239 kW (325PS),gefunden auf hey.car
"Audi A3 Sportback 40 TFSI e S-Tronic LED, ACC, Navi Touch, Virtual, Ambiente, PDC, Sitzh.",29.890 €,EZ -/2021,74523 Schwäbisch Hall,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+",23.950 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi RS e-tron GT SCHWARZ,133.990 €,EZ -/2023,98617 Meiningen,"Elektro, ca. 22,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1.500 km,ca. 440 kW (598PS),gefunden auf hey.car
Audi A7 Sportback 55 TFSI e S line ACC AHK HD-Matrix,54.440 €,EZ 07/2020,91058 Erlangen,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 48 g CO₂/km (komb.)* ",49.500 km,ca. 270 kW (367PS),gefunden auf hey.car
VW ID.3 Pure Performance NAVI PDC LED KLIMA Bluetooth,20.970 €,EZ 09/2021,52078 Aachen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",8.208 km,ca. 110 kW (150PS),gefunden auf hey.car
Nissan Leaf 30 kWh (mit Batterie) Direktantrieb - Acenta,12.990 €,EZ 09/2017,87437 Kempten,"Elektro, ca. 15,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",52.064 km,ca. 80 kW (109PS),gefunden auf hey.car
VW ID.3 150 kW Pro Perf. Area View Navi ACC AHK,39.990 €,EZ -/2023,49767 Twist,"Elektro, ca. 15,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1.250 km,ca. 150 kW (204PS),gefunden auf hey.car
Peugeot 208 e- GT Elektromotor Panorama Navi digitales Cockpit LED Scheinwerferreg. ACC Apple CarPlay,30.890 €,EZ 07/2022,56070 Koblenz,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",15.585 km,ca. 100 kW (136PS),gefunden auf hey.car
Opel Corsa-e edition digitales Cockpit LED Scheinwerferreg. Klimaautom DAB SHZ LenkradHZG Spurhalteass.,30.970 €,EZ -/2023,27570 Bremerhaven,"Elektro, ca. 0 g CO₂/km (komb.)* ",5 km,ca. 100 kW (136PS),gefunden auf hey.car
VW Golf VIII 1.4 TSI DSG GTE,34.980 €,EZ 03/2022,33415 Verl,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* ",22.390 km,ca. 110 kW (150PS),gefunden auf hey.car
Mercedes-Benz A 250 e Progressive+LED+Pano-D.+Totw.+Night+360°,28.300 €,EZ -/2020,91781 Weißenburg,"Hybrid, ca. 5,9 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* , B",44.800 km,ca. 118 kW (160PS),gefunden auf hey.car
Audi A3 Sportback e-tron Sport S line DAB LED Navi S tronic,24.980 €,EZ 09/2020,82319 Starnberg,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* ",24.101 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e-tron Navi LED Sitzhzg. PD,21.290 €,EZ -/2020,01067 Dresden,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 45 g CO₂/km (komb.)* ",34.407 km,ca. 110 kW (150PS),gefunden auf hey.car
Cupra Born h |20|,45.890 €,EZ -/2023,96215 Lichtenfels,"Elektro, ca. 17,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",2.000 km,ca. 170 kW (231PS),gefunden auf hey.car
Audi e-tron 55 quattro,41.870 €,EZ -/2019,67269 Grünstadt,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",37.801 km,ca. 300 kW (408PS),gefunden auf hey.car
VW ID.3 150 kW Pro 58 kW/h ACC Navi Kamera Klima,40.900 €,EZ -/2023,49767 Twist,"Elektro, ca. 15,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",1.050 km,ca. 150 kW (204PS),gefunden auf hey.car
"Seat Leon 1,4 e-Hybrid",25.980 €,EZ -/2023,92318 Neumarkt,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",9.500 km,ca. 110 kW (150PS),gefunden auf hey.car
Porsche Taycan 4S,123.980 €,EZ 08/2023,65187 Wiesbaden,"Elektro, ca. 22,7 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",9.900 km,ca. 420 kW (571PS),gefunden auf hey.car
Mercedes-Benz A 250 e Limousine *AMG*Parktronic*MBUX*LED*,30.790 €,EZ -/2021,59229 Ahlen,"Hybrid, ca. 5,8 l/100 km (komb.)* , ca. 132 g CO₂/km (komb.)* , B",20.487 km,ca. 118 kW (160PS),gefunden auf hey.car
Mercedes-Benz A 250 e Progressive NIght Sport+HighEnd+Sound+AHK+AmbiLicht,36.400 €,EZ -/2022,80636 München,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 23 g CO₂/km (komb.)* ",8.119 km,ca. 118 kW (160PS),gefunden auf hey.car
Mercedes-Benz A 250 e Kompaktlimousine AMG NIGHT KAMERA DISTR,29.601 €,EZ -/2020,24768 Rendsburg,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",40.262 km,ca. 118 kW (160PS),gefunden auf hey.car
"Audi A3 Sportback 40 TFSI e S-Tronic advanced, LED, Navi Touch, Sportsitze, Sitzh., Virt.",27.190 €,EZ 01/2021,74523 Schwäbisch Hall,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+",57.900 km,ca. 150 kW (204PS),gefunden auf hey.car
Mercedes-Benz C 300 e AMG NIGHT DISTR SPUR LED NAVI PANO 360,62.950 €,EZ -/2023,25524 Itzehoe,"Hybrid, ca. 14 g CO₂/km (komb.)* , A+++",9.710 km,ca. 150 kW (204PS),gefunden auf hey.car
Opel Astra Plug-In-Hybrid GSe (L),45.850 €,EZ -/2023,67269 Grünstadt,"Hybrid, ca. 6,3 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+",150 km,ca. 165 kW (224PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e-tron Navi LED Sitzhzg.,20.980 €,EZ -/2020,01067 Dresden,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 45 g CO₂/km (komb.)* ",38.384 km,ca. 110 kW (150PS),gefunden auf hey.car
"Audi e-tron GT 5JG+MATRIX+NAVI+ACC+360°+PANO+AIR+20""",77.960 €,EZ -/2022,95448 Bayreuth,"Elektro, ca. 19,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",28.050 km,ca. 350 kW (476PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e-tron Navi Sitzhzg. Virtua,20.970 €,EZ -/2020,01067 Dresden,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 45 g CO₂/km (komb.)* ",41.080 km,ca. 110 kW (150PS),gefunden auf hey.car
Hyundai Ioniq Hybrid Premium Leder SHZ Navi Rückfahrkam.,17.690 €,EZ -/2018,90451 Nürnberg,"Hybrid, ca. 3,4 l/100 km (komb.)* , ca. 79 g CO₂/km (komb.)* , A+",91.661 km,ca. 104 kW (141PS),gefunden auf hey.car
"VW ID.4 Navi Rückfahrkamera 21""Alu LED-Matrix-Scheinwerfer Pro Perfo 150/77 E1H",40.674 €,EZ 06/2021,60326 Frankfurt,"Elektro, ca. 0 g CO₂/km (komb.)* ",17.900 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi A8 L 60 TFSIe quattro HD-MATRIX*ACC*PANO*HUD*VIRTUAL*MASSAGE*NAVI+*RSR*,53.985 €,EZ 06/2020,63165 Mühlheim am Main,"Hybrid, ca. 2,5 l/100 km (komb.)* , ca. 57 g CO₂/km (komb.)* , A+++",131.400 km,ca. 250 kW (340PS),gefunden auf hey.car
Mercedes-Benz EQS 53 AMG Hyperscreen ParkP NightP,113.950 €,EZ -/2022,92263 Ebermannsdorf,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",8.500 km,ca. 484 kW (658PS),gefunden auf hey.car
"Hyundai IONIQ 6 Allradantrieb 77,4kWh 325PS Uniq Paket/ Navi",55.380 €,EZ -/2023,41061 Mönchengladbach,"Elektro, ca. 15,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",2.127 km,ca. 238 kW (324PS),gefunden auf hey.car
Hyundai IONIQ 6 Basis Elektro 53 kWh HECKANTRIEB 53KWH BATT. BASISMODELL,43.890 €,EZ -/2023,59269 Beckum,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",25 km,ca. 110 kW (150PS),gefunden auf hey.car
Hyundai IONIQ 6 UNIQ Allrad HUD digit.Aussensp.Pano LED BOSE,56.890 €,EZ -/2023,80636 München,"Elektro, ca. 15,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",4.900 km,ca. 239 kW (325PS),gefunden auf hey.car
"Mercedes-Benz S 560 e L AMG/20""/Pan/Fonde/Mass/Dist/Servos/Bur",69.950 €,EZ -/2019,27572 Bremerhaven,"Hybrid, ca. 40,0 l/100 km (komb.)* , ca. 49 g CO₂/km (komb.)* , A+++",73.305 km,ca. 270 kW (367PS),gefunden auf hey.car
VW Golf GTE 1.4 TSI Hybrid IQ.LIGHT 18Zoll Kamera,26.950 €,EZ 07/2021,37115 Duderstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* ",39.225 km,ca. 110 kW (150PS),gefunden auf hey.car
Seat Leon 1.4 e-HYBRID OPF 110 KW Naci ACC LED,28.730 €,EZ 06/2021,70469 Stuttgart-Feuerbach,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+++",23.280 km,ca. 180 kW (245PS),gefunden auf hey.car
Mercedes-Benz C 300 e AMG 9G-Tronic Rückfahrkamera Sitzhzg LED,44.780 €,EZ -/2022,32545 Bad Oeynhausen,"Hybrid, ca. 6,4 l/100 km (komb.)* , ca. 145 g CO₂/km (komb.)* , A",100 km,ca. 150 kW (204PS),gefunden auf hey.car
Fiat Tipo 5 Türer City Life Navi Kamera SHZ Licht Regensensoren,24.980 €,EZ -/2022,50825 Köln,"Hybrid, ca. 5,2 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , C",10 km,ca. 96 kW (131PS),gefunden auf hey.car
