title,price,registration,location,benzin,mileage,power,gefunden
BMW 330e Limousine,29.900 €,EZ 08/2020,30539 Hannover,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",27.097 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.840 €,EZ 01/2020,45897 Gelsenkirchen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.377 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,35.981 €,EZ 02/2021,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.505 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 520e Berlina,35.444 €,EZ 06/2022,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",56.011 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 530e xDrive Limousine,32.880 €,EZ 11/2019,51371 Leverkusen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",52.630 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.890 €,EZ 06/2020,57462 Olpe,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",70.481 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.770 €,EZ 09/2019,74722 Buchen-Hettingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",67.869 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,61.979 €,EZ 12/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",70.243 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,31.850 €,EZ 02/2020,63303 Dreieich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",75.384 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.495 €,EZ 12/2020,50858 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.087 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.290 €,EZ 11/2019,95032 Hof,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",83.513 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,28.840 €,EZ 08/2019,97922 Lauda-Königshofen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",74.028 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,26.549 €,EZ 02/2019,40595 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",72.686 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.302 €,EZ 10/2020,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.498 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,53.490 €,EZ 11/2021,29410 Salzwedel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.150 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,36.389 €,EZ 04/2021,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.109 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.749 €,EZ 11/2020,97424 Schweinfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",60.871 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,39.880 €,EZ 01/2021,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",35.781 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,41.901 €,EZ 01/2023,30539 Hannover,"Hybrid, ca. -1,0 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",5.388 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,36.307 €,EZ 02/2020,85276 Pfaffenhofen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",69.380 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Sedan,55.999 €,EZ 04/2023,40237 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* ",23.789 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.990 €,EZ 07/2021,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",58.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.889 €,EZ 11/2019,67433 Neustadt a.d. Weinstraße,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",29.199 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.390 €,EZ 02/2020,48653 Coesfeld,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Berlina,28.449 €,EZ 09/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.700 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Berlina,27.345 €,EZ 11/2020,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",66.930 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,69.995 €,EZ 05/2021,50858 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",60.559 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Berlina,33.280 €,EZ 12/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",80.320 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,54.841 €,EZ 05/2019,45478 Mülheim an der Ruhr,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.716 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 545e xDrive Limousine,50.890 €,EZ 03/2021,63303 Dreieich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.945 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e Berline,43.674 €,EZ 12/2022,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",26.803 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,33.680 €,EZ 12/2019,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",46.239 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Sedan G20 XB1,44.847 €,EZ 11/2022,46485 Wesel,"Hybrid, ca. 0 g CO₂/km (komb.)* ",19.990 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.387 €,EZ 10/2019,63322 Rödermark-Oberroden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.995 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.990 €,EZ 08/2020,44625 Herne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.901 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.480 €,EZ 12/2020,63785 Obernburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.750 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.485 €,EZ 11/2020,85435 Erding,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",63.547 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,37.860 €,EZ 11/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",33.232 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.298 €,EZ 11/2020,63785 Obernburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",69.990 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,37.979 €,EZ 01/2021,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",46.232 km,ca. 135 kW (184PS),gefunden auf BMW
Tesla Model 3 Langstreckenbatt. Allradantrieb Dual Motor,43.000 €,EZ 09/2022,57223 Kreuztal,"Elektro, ca. 0 g CO₂/km (komb.)* ",7.200 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
Renault ZOE Experience (Kauf-Batterie) Winterpaket Z.E. 50...,20.150 €,EZ 10/2021,49084 Osnabrück,"Elektro, ca. 0 g CO₂/km (komb.)* ",27.500 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Smart ForFour EQ PASSION WINTER P GANZJAHRESREIF,13.800 €,EZ 12/2020,88214 Ravensburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.140 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Renault Megane E-Tech Mégane Techno PDC 360°-Kamera EV60 160 kW (218 ...,37.379 €,EZ 07/2022,18184 Broderstorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",14.000 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Renault ZOE (ohne Batterie) 41 kwh Life mit LIMITED Paket,8.500 €,EZ 07/2019,73525 Schwäbisch Gmünd,Elektro,85.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII 1.4Hybrid Style Virtual ACC Massage,29.689 €,EZ 04/2022,47877 Willich-Münchheide,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 33 g CO₂/km (komb.)* , A+++",32.941 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
"VW ID.3 Volkswagen 107 kW Life Pro *Wärmepumpe, PDC, ALU*",22.290 €,EZ 04/2021,52382 Niederzier,Elektro,62.667 km,ca. 107 kW (145PS),gefunden auf autoscout24.de
Nissan Leaf N-Connecta ACC|Navi|LED|Kamera|Winter-Paket,17.998 €,EZ 11/2021,41460 Neuss bei Düsseldorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.156 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A6 Lim.50TFSIe quat.S tr. S line sport +AHK+PANO,38.490 €,EZ 04/2020,37081 Göttingen,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+++",71.625 km,ca. 220 kW (299PS),gefunden auf autoscout24.de
Toyota Yaris Hybrid Business Edition 1.5 Dual *Rückfahrkamera*,18.890 €,EZ 12/2020,46485 Wesel,"Hybrid, ca. 2,8 l/100 km (komb.)* , ca. 64 g CO₂/km (komb.)* , A+",103.773 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Porsche Taycan Basis 21 RS SPYDER RAD*KAMERA*PANORAMA*ABSTAND,91.790 €,EZ 01/2023,50226 Frechen (bei Köln),"Elektro, ca. 0 g CO₂/km (komb.)* ",5.100 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Audi A3 Sportback 40 e-tron S tronic FLA SpurH LED,25.420 €,EZ 08/2020,84030 Landshut,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* ",48.900 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
VW Golf Volkswagen e- VII Rear-View+DYNAUDIO Excite+DAB+++,18.490 €,EZ 12/2020,79761 Waldshut-Tiengen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",32.300 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 530 e xDrive M Sport HuD+H/K+LED+DAB+Memory Sitze+Alar,45.740 €,EZ 09/2021,58706 Menden,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 49 g CO₂/km (komb.)* , A+",42.447 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Smart ForFour EQ ffourfour Navi Leichtmetallfelgen Klima,11.300 €,EZ 11/2020,88214 Ravensburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",18.855 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Porsche Taycan Turbo S Burmester Nachtsicht 360Grad Innodrive,104.800 €,EZ 08/2020,04158 Leipzig,"Elektro, ca. 26,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",6.908 km,ca. 560 kW (761PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance 2023 / 150 kW (204 PS) 58kWh,28.700 €,EZ 01/2023,26725 Emden,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.937 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mercedes-Benz Others EQS 450+ Airmatic MBUX SHZ elHK Ambiente Keyless L,78.540 €,EZ 12/2021,04277 Leipzig,"Elektro, ca. 0 g CO₂/km (komb.)* ",16.160 km,ca. 245 kW (333PS),gefunden auf autoscout24.de
Peugeot iOn Active,5.200 €,EZ 07/2012,67749 Offenbach-hundheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",65.050 km,ca. 49 kW (67PS),gefunden auf autoscout24.de
BMW i3 120Ah Schnellladen.DAB.Alu.RDA.,19.949 €,EZ 12/2021,74076 Heilbronn,"Elektro, ca. 0 g CO₂/km (komb.)* ",16.817 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Tesla Model S PLAID Pano Luft Keyless TRI-MOTOR,90.760 €,EZ 11/2022,54294 Trier,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.546 km,ca. 750 kW (1020PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e Limo AMG-Sport/LED/Cam/Night/AHK/Totw/18,33.450 €,EZ 11/2022,58636 Iserlohn,Hybrid,15.885 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
BMW 330 e Sport Line AHK/Tempomat/Ambientes Licht/DAB AHK,28.450 €,EZ 10/2020,97076 Würzburg,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",80.696 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Mazda MX-30 First Edition 1.Hand Garantie,17.950 €,EZ 12/2020,63599 Biebergemünd - Bieber,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",40.885 km,ca. 107 kW (145PS),gefunden auf autoscout24.de
Porsche Taycan,72.100 €,EZ 11/2021,30539 Hannover,Elektro,42.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Renault ZOE R110 Z.E. 50 Experience zzgl. Batteriemiete,11.890 €,EZ 06/2020,22763 Hamburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",28.603 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Tesla Model 3 Langstreckenbatt. Allradantrieb Dual,30.000 €,EZ 03/2019,72160 Horb am Neckar,"Elektro, ca. 0 g CO₂/km (komb.)* ",122.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Smart ForFour EQ Navi LM SHZ KlimaA,11.600 €,EZ 07/2020,73066 Uhingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",41.600 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Opel Corsa -e GS,27.750 €,EZ 12/2023,31162 Bad Salzdetfurth,"Elektro, ca. 0 g CO₂/km (komb.)* ",7.924 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"VW Golf Volkswagen e- 220,-ohne Anzahlung ACC Sitzheizung",15.949 €,EZ 12/2020,32805 Horn-Bad Meinberg,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",28.717 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Tesla Model Y Performance,45.850 €,EZ 06/2022,41236 Mönchengladbach,"Elektro, A+",19.970 km,ca. 393 kW (534PS),gefunden auf autoscout24.de
Audi A3 Sportback 40 TFSI e Sitzhzg+Fußgänger-Schutzsystem,22.990 €,EZ 02/2021,79589 Binzen,"Hybrid, A+",37.650 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Renault ZOE (mit Batterie) Z.E. 50 INTENS CCS Winterpaket,17.600 €,EZ 12/2020,33154 Salzkotten,"Elektro, ca. 0 g CO₂/km (komb.)* ",22.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Audi A3 40 TFSI e S-Tronic S-Line,35.490 €,EZ 12/2022,74523 Schwäbisch Hall,Hybrid,15.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Tesla Model S 100KWH LONGERANGE AWD/PANO/DUAL*MAX.VOLL,46.700 €,EZ 05/2019,50674 Köln,"Elektro, ca. 71 g CO₂/km (komb.)* ",90.000 km,ca. 310 kW (421PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.4 eHybrid STYLE IQ.LIGHT NAVI KAMERA SITZ,24.990 €,EZ 05/2022,45663 Recklinghausen,"Hybrid, ca. 21 g CO₂/km (komb.)* ",12.324 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Smart ForFour EQ 22KW SHZ,9.944 €,EZ 08/2020,24539 Neumünster,"Elektro, ca. 0 g CO₂/km (komb.)* ",27.789 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Renault ZOE R135 Z.E. 50 INTENS AUTOMATIK inkl. BATTERIE,29.990 €,EZ 12/2021,13055 Berlin,"Elektro, ca. 17,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",19.110 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Audi Q8 e-tron S line 50 e-tron quattro 250,77.990 €,EZ 10/2023,74523 Schwäbisch Hall,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",10.000 km,ca. 250 kW (340PS),gefunden auf autoscout24.de
Audi A7 SPORTBACK 55TFSIe 2x S LINE/BLACK/LASER/PANO,42.950 €,EZ 07/2020,58091 Hagen,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 48 g CO₂/km (komb.)* , A+",103.612 km,ca. 270 kW (367PS),gefunden auf autoscout24.de
Mercedes-Benz E 350 EQE 350 4M AMG-Sport/Pano/Burm3D/Airm/Night/21',65.680 €,EZ 03/2023,58135 Hagen,"Elektro, ca. 0 g CO₂/km (komb.)* ",29.987 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Mercedes-Benz EQS 350 AMG Airmatic Distronic PanoSD AHK NP128,72.530 €,EZ 03/2022,87435 Kempten (Allgäu),"Elektro, ca. 0 g CO₂/km (komb.)* ",40.500 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Tesla Model 3 Langstreckenbatt. Allradantrieb Dual Motor,37.000 €,EZ 05/2021,97450 Arnstein,Elektro,64.000 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Mercedes-Benz E 300 de AMG-Sport/Comand/Wide/Pano/Burm/Distr,38.090 €,EZ 04/2020,58135 Hagen,Hybrid,47.612 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
Dacia Spring ESSENTIAL / Garantie / LED / CCS / Navi,13.900 €,EZ 12/2022,82216 Maisach,Elektro,13.500 km,ca. 33 kW (45PS),gefunden auf autoscout24.de
Peugeot 208 (P2) GT Pack Elektromotor 136PS,23.490 €,EZ 11/2021,53121 Bonn,"Elektro, ca. 0 g CO₂/km (komb.)* ",28.762 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Tesla Model 3 Performance Modell. 20“. AWD. Dual Motor.,49.000 €,EZ 09/2023,69115 Heidelberg,Elektro,14.911 km,ca. 393 kW (534PS),gefunden auf autoscout24.de
Audi A3 40TFSI e Sportback advanced,23.900 €,EZ 12/2020,31675 Bückeburg,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+++",86.500 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
"Mercedes-Benz A 250 e AMG/Navi/Wide/LED/Pano/Cam/Amb/Night/18""",31.320 €,EZ 11/2022,57074 Siegen,Hybrid,25.093 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Renault ZOE Intens R135 NAVI KLIMA KAMERA KAUF-AKKU,19.990 €,EZ 12/2021,85354 Freising,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",25.400 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mercedes-Benz EQS 350 AMG*Premium+*Fondsitz+*HaL*Massage*NP132,65.950 €,EZ 07/2022,87700 Memmingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",72.256 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Genesis GV60 SPORT PLUS * AWD NAPPA-LEDER 360 KAMERA NAVI,58.990 €,EZ 11/2022,85354 Freising,"Elektro, ca. 0 g CO₂/km (komb.)* ",9.700 km,ca. 360 kW (489PS),gefunden auf autoscout24.de
BMW 530 e xDrive M Sport+AHK+Komf.Sitze+Head-Up++,36.307 €,EZ 02/2020,85276 Pfaffenhofen,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* , A+",69.380 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII 1.5 eTSI Style Hybrid MATRIX/VIRTUAL/HEADUP,25.800 €,EZ 01/2021,13156 Berlin,"Hybrid, ca. 4,6 l/100 km (komb.)* , ca. 106 g CO₂/km (komb.)* ",25.771 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Renault ZOE BOSE EDITION ZE40 Batteriemiete LEDER BOSE SOUND,10.790 €,EZ 05/2019,85354 Freising,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",33.200 km,ca. 68 kW (92PS),gefunden auf autoscout24.de
Renault ZOE R135 Z.E 50 INTENS AUTOMATIK inkl. BATTERIE CCS-Sc,20.790 €,EZ 12/2021,13055 Berlin,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.155 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
VW Golf Volkswagen VII e- EINPARKH KAMERA LED NAVI SITZH SPORT...,18.989 €,EZ 10/2020,67547 Worms,"Elektro, ca. 0 g CO₂/km (komb.)* ",27.431 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 330 e Lim. Advantage Navi Kamera CarPlay DAB SH,29.555 €,EZ 12/2020,74321 Bietigheim-Bissingen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",39.261 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen PRO 62kWh WÄRMEPUMPE LM20 PANO NAVI-PRO,24.570 €,EZ 12/2021,44892 Bochum,"Elektro, ca. 0 g CO₂/km (komb.)* ",40.539 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"Mercedes-Benz A 250 e AMG/Navi/LED/Cam/Sound/DAB/Amb/Night/18""",28.950 €,EZ 03/2021,57610 Altenkirchen,Hybrid,26.056 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Genesis GV60 Sport Nappa Bang & Olufsen Sunroof Innovations P.,57.990 €,EZ 09/2022,85354 Freising,"Elektro, ca. 0 g CO₂/km (komb.)* ",9.600 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
Renault ZOE Experience R110 NAVI KLIMA KAMERA INKL.-AKKU,16.990 €,EZ 11/2020,85354 Freising,"Elektro, ca. 0 g CO₂/km (komb.)* ",18.600 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
