title,price,registration,location,benzin,mileage,power,gefunden
VW Polo GTI Volkswagen Polo VI 2.0 TSI OPF DSG,19.250 €,EZ 01/2020,51766 Engelskirchen,"Benzin, ca. 5,8 l/100 km (komb.)* ",69.800 km,ca. 147 kW (200PS),gefunden auf autoscout24.de
Opel Astra K Lim. 5-trg. Active 1.Hand TOP!!,10.550 €,EZ 04/2017,86465 Welden,"Benzin, ca. 4,3 l/100 km (komb.)* , ca. 102 g CO₂/km (komb.)* ",89.890 km,ca. 77 kW (105PS),gefunden auf autoscout24.de
Mercedes-Benz A 160 AUTOMATIK+TEMPOMAT+MLF+SHZ+ALU+FACELIFT,7.690 €,EZ 09/2009,67547 Worms,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 166 g CO₂/km (komb.)* ",88.000 km,ca. 70 kW (95PS),gefunden auf autoscout24.de
Audi A3 Limousine 35TDI S-Line int. Navi LED Virtual Optik,31.980 €,EZ 08/2022,90763 Fürth,"Diesel, ca. 4,7 l/100 km (komb.)* , ca. 124 g CO₂/km (komb.)* ",10.417 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A4 Limousine 2.0 TSI basis | TEMPOMAT | XENON |,19.770 €,EZ 07/2016,94209 Regen,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* , B",63.931 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
"Tesla Model S 75D Allradantrieb, SUC free, Luftfederung",38.998 €,EZ 03/2017,97241 Bergtheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",87.000 km,ca. 310 kW (421PS),gefunden auf autoscout24.de
Audi A3 2.0 TDI quattro clean Ambiente Sportback,11.999 €,EZ 09/2014,38120 Braunschweig,"Diesel, ca. 4,7 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , B",198.451 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mercedes-Benz B 220 d Progressive+AHK+MULTIBEAM+MBUX+Navi-Prem,29.970 €,EZ 06/2021,94034 Passau,"Diesel, ca. 5,2 l/100 km (komb.)* , ca. 136 g CO₂/km (komb.)* ",48.485 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
"Audi S8 4.0 TFSI Quattro MTM Tun.*650PS*Finanz.ab4,49%",30.980 €,EZ 09/2013,59192 Bergkamen,"Benzin, ca. 10,1 l/100 km (komb.)* , ca. 239 g CO₂/km (komb.)* ",134.600 km,ca. 478 kW (650PS),gefunden auf autoscout24.de
Mercedes-Benz A 200 AMG*Memory*Navi*Dyamant*TWA*Bi-Xenon*,18.950 €,EZ 01/2015,59759 Arnsberg,Benzin,78.390 km,ca. 115 kW (156PS),gefunden auf autoscout24.de
Hyundai i30 Fastback Edition 30+ 1.5 T-GDI Navi LED Apple CarP,24.989 €,EZ 07/2021,67071 Ludwigshafen,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 125 g CO₂/km (komb.)* , C",36.661 km,ca. 117 kW (159PS),gefunden auf autoscout24.de
Nissan Pulsar N-Connecta 1.2 DIG-T Navi 360 Kamera Klimaautomati,11.990 €,EZ 07/2017,46145 Oberhausen,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , B",75.830 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Skoda Octavia 1.5 TSI e-Tec DSG Style Navi/ACC/Kamera/,28.490 €,EZ 05/2023,38110 Braunschweig,Benzin,27.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Volvo S40 Lim. T5 Summum/Schiebedach/SHZ,3.990 €,EZ 12/2004,97469 Gochsheim bei Schweinfurt,"Benzin, ca. 8,7 l/100 km (komb.)* , ca. 208 g CO₂/km (komb.)* ",308.000 km,ca. 162 kW (220PS),gefunden auf autoscout24.de
BMW 116i 116,4.999 €,EZ 11/2008,85570 Markt Schwaben,"Benzin, ca. 6,5 l/100 km (komb.)* ",146.500 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
Dacia Logan Lauréate1.2 16V Klima BT NSW RCD M+S,8.990 €,EZ 08/2017,01662 Meißen,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 133 g CO₂/km (komb.)* , D",53.938 km,ca. 54 kW (73PS),gefunden auf autoscout24.de
Renault Megane IV 1.5 B dCi 115 Equilibre +NAVI+LED+PDC,21.490 €,EZ 11/2022,45143 Essen,"Diesel, ca. 4,6 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* ",21.200 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
VW Polo Volkswagen 6R Automatic Comfortline 1.Hand,9.990 €,EZ 04/2013,10247 Berlin,"Benzin, ca. 5,8 l/100 km (komb.)* , ca. 135 g CO₂/km (komb.)* ",61.919 km,ca. 63 kW (86PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance Business NAVI VIRT ACC K,25.980 €,EZ 12/2020,51379 Leverkusen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",11.138 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Dacia Sandero III TCe 90 Expression *DAB*LED*Klima*,15.990 €,EZ 05/2023,35039 Marburg,"Benzin, B",12.558 km,ca. 67 kW (91PS),gefunden auf autoscout24.de
Audi A3 Lim. quattro sport 2.0 TDI MATRIX~NAVI~AHK~,21.499 €,EZ 08/2018,38446 Wolfsburg,"Diesel, ca. 5,0 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* ",65.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Smart ForFour BRABUS Xcl DCT*el.FALTDACH*NAVI*JBL*KAM*,22.299 €,EZ 10/2018,10787 Berlin,"Benzin, ca. 4,6 l/100 km (komb.)* , ca. 104 g CO₂/km (komb.)* ",16.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
VW Passat Volkswagen Lim. 2.0 TDI Highline Highline BMT/Start-Stopp,20.930 €,EZ 08/2017,38486 Klötze,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* , A",115.250 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Opel Astra Turbo 1.2 Elegance AGR-Sitz*LED-Licht*Navi,17.990 €,EZ 12/2020,38126 Braunschweig,"Benzin, ca. 4,3 l/100 km (komb.)* , ca. 99 g CO₂/km (komb.)* , A",18.142 km,ca. 96 kW (131PS),gefunden auf autoscout24.de
"VW Golf GTI Volkswagen Golf GTE VIII GTE 1.4 TSI DSG eHybrid, Navi, LED, Ap",23.940 €,EZ 11/2021,61348 Bad Homburg,"Andere, ca. 1,5 l/100 km (komb.)* , ca. 25 g CO₂/km (komb.)* ",26.428 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
BMW 520i 520,4.490 €,EZ 12/2003,68623 Lampertheim,"Benzin, ca. 7,9 l/100 km (komb.)* , ca. 219 g CO₂/km (komb.)* ",180.000 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Mercedes-Benz S 350 S-Klasse (BlueTEC) d 7G-TRONIC,38.500 €,EZ 03/2016,80937 München,"Diesel, ca. 5,5 l/100 km (komb.)* , ca. 165 g CO₂/km (komb.)* ",109.000 km,ca. 190 kW (258PS),gefunden auf autoscout24.de
BMW 318 Baureihe 3 Gran Turismo d Advantage,15.600 €,EZ 03/2018,47805 Krefeld,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* ",191.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A3 2.0 TDI Aut. *BI-XENON*NAVI*PDC*SHZ*,17.820 €,EZ 08/2017,13559 Berlin,"Diesel, ca. 4,6 l/100 km (komb.)* , ca. 114 g CO₂/km (komb.)* ",99.957 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A3 Sportback quattro sport NAVI,24.990 €,EZ 06/2017,56470 Bad Marienberg,"Benzin, ca. 6,0 l/100 km (komb.)* , ca. 137 g CO₂/km (komb.)* ",54.651 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
BMW 118 i Aut.Navi Business Comfort Paket 100KW WLAN,21.299 €,EZ 12/2020,30916 Isernhagen,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",24.750 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Seat Leon FR 2.0 TDI DSG NAVI PANO LED Tüv 02/2026,19.200 €,EZ 08/2018,99947 Bad Langensalza,"Diesel, ca. 4,6 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* ",120.154 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Ford Focus 2.3 EcoBoost S&S Allrad RS Blue & Black,36.666 €,EZ 04/2018,79400 Kandern,"Benzin, ca. 7,7 l/100 km (komb.)* ",59.200 km,ca. 257 kW (349PS),gefunden auf autoscout24.de
Skoda Citigo (Facelift) Active 5 Türiger Stadtflitzer,8.650 €,EZ 11/2018,06217 Merseburg,"Benzin, ca. 4,1 l/100 km (komb.)* , ca. 96 g CO₂/km (komb.)* , B",60.638 km,ca. 44 kW (60PS),gefunden auf autoscout24.de
Audi A4 1.8 TFSI Ambiente,6.000 €,EZ 05/2008,46119 Oberhausen,"Benzin, ca. 7,1 l/100 km (komb.)* ",182.000 km,ca. 88 kW (120PS),gefunden auf autoscout24.de
Mercedes-Benz E 63 AMG S 4Matic+ Limousine Autn Navi+Leder+Led,97.900 €,EZ 12/2020,65428 Rüsselsheim,"Benzin, ca. 0 g CO₂/km (komb.)* ",45.000 km,ca. 450 kW (612PS),gefunden auf autoscout24.de
BMW 535i 535 xDrive Sport-Aut. Standheizung,19.900 €,EZ 06/2012,56626 Andernach,"Benzin, ca. 8,0 l/100 km (komb.)* ",118.750 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
Audi A5 Sportback 35 TFSI S line Navi SH LED Sportpaket,31.970 €,EZ 07/2021,52078 Aachen,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* , B",37.716 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
"Audi A3 1,8*AUTOMATIK* Alle Extras: AHK*Sitzh.Tempo*TÜV",5.490 €,EZ 01/2001,90431 NÜRNBERG,"Benzin, ca. 5,9 l/100 km (komb.)* ",138.000 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
"VW Golf Volkswagen VII 2,0 TDI Join DSG Navi*SHZ*ACC*PDC",18.894 €,EZ 08/2018,07546 Gera,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 111 g CO₂/km (komb.)* , B",64.081 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Hyundai Ioniq Premium Plug-In Hybrid KAMERA NAVI PDC,18.380 €,EZ 09/2019,73312 Geislingen,"Andere, ca. 1,1 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* , A+",60.000 km,ca. 77 kW (105PS),gefunden auf autoscout24.de
Mercedes-Benz S 350 Navi Bi-Xenon Leder Kamera,6.999 €,EZ 01/2006,21714 Hammah,"Benzin, ca. 10,2 l/100 km (komb.)* , ca. 242 g CO₂/km (komb.)* ",282.000 km,ca. 200 kW (272PS),gefunden auf autoscout24.de
Smart ForFour EQ 22KW SHZ,8.944 €,EZ 07/2020,23701 Eutin,"Elektro, ca. 0 g CO₂/km (komb.)* ",46.358 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
VW Golf Volkswagen VII GTE Lim./LED/Navi/Standheiz./ACC/8-fach,21.990 €,EZ 01/2018,68723 Schwetzingen,"Andere, ca. 1,6 l/100 km (komb.)* , ca. 36 g CO₂/km (komb.)* ",35.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW M3 DKG Competition,61.500 €,EZ 01/2017,94244 Geiersthal,"Benzin, ca. 8,3 l/100 km (komb.)* ",97.000 km,ca. 331 kW (450PS),gefunden auf autoscout24.de
"BMW 530 d A,Limousine,Rückfahrkamera,Head-Up,AHK,LED Schei",36.901 €,EZ 07/2020,32429 Minden,"Diesel, ca. 5,1 l/100 km (komb.)* , ca. 133 g CO₂/km (komb.)* ",77.483 km,ca. 195 kW (265PS),gefunden auf autoscout24.de
Ford Fiesta Style *TÜV NEU* 2025. fest preis,950 €,EZ 12/1998,51147 Köln,"Benzin, ca. 7,1 l/100 km (komb.)* ",115.000 km,ca. 37 kW (50PS),gefunden auf autoscout24.de
Audi A3 SPORTBACK*40*TFSI*E-TRON*S-LINE*SPORT*TÜV NEU,19.940 €,EZ 05/2020,27356 Rotenburg,"Andere, ca. 2,0 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* ",99.800 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A3 advanced 35 1.5 TFSI S-tronic,25.890 €,EZ 02/2022,63477 Maintal,"Hybrid, ca. 5,7 l/100 km (komb.)* , ca. 132 g CO₂/km (komb.)* , C",34.726 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
VW Golf Volkswagen VI 1.2 TSI Trendline,7.500 €,EZ 03/2012,75397 Simmozheim,"Benzin, ca. 5,7 l/100 km (komb.)* ",133.410 km,ca. 77 kW (105PS),gefunden auf autoscout24.de
Kia Cee'd Ceed / Ceed 1.6 CRDi 128 97g Edition 7,6.200 €,EZ 03/2013,82481 Mittenwald,"Diesel, ca. 3,7 l/100 km (komb.)* ",143.850 km,ca. 94 kW (128PS),gefunden auf autoscout24.de
Opel Insignia 2.0 CDTI Aut. Sport,6.000 €,EZ 12/2011,86336 Gersthofen,"Diesel, ca. 5,7 l/100 km (komb.)* ",235.000 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Audi A6 Limousine 50 TFSI e S tronic quattro NaviPlus A...,31.750 €,EZ 10/2020,49080 Osnabrück,"Andere, ca. 1,9 l/100 km (komb.)* , ca. 42 g CO₂/km (komb.)* ",126.875 km,ca. 220 kW (299PS),gefunden auf autoscout24.de
Mercedes-Benz B 180 Navigation SCHIEBEDACH,7.290 €,EZ 05/2014,73463 Westhausen,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* ",261.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Audi A3 1.4 TFSI Sportback Ambiente AHK SHZ 8x Bereift!,4.800 €,EZ 09/2010,88255 Baindt,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* , A+",226.000 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
Mini Cooper Classic Trim Navi|Kamera|Sitzheizung,22.440 €,EZ 07/2021,85386 Eching,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* , C",10.869 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"Opel Corsa F 1.2 SHZ DAB, PDC, Regensensor, Lichtsensor",14.990 €,EZ 11/2022,59067 Hamm,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* ",14.397 km,ca. 55 kW (75PS),gefunden auf autoscout24.de
Ford Focus 1.0 EcoBoost ST-LINE SPUR KAMERA LED,15.750 €,EZ 10/2019,13359 Berlin,Benzin,107.000 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
Ford Focus Lim. Active,19.300 €,EZ 02/2020,33647 Bielefeld,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",33.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
VW Golf Volkswagen VII Lim.Comfortline BMT*PDC*NAVI*EURO6*ALU*,14.990 €,EZ 06/2015,03130 Spremberg,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* ",72.432 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
MG MG4 Luxury SONDERPREIS!!,25.390 €,EZ 12/2022,32351 Stemwede,"Elektro, ca. 16,6 kWh/100 km (komb.)* ",12.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"BMW 320 d GT,Sport Line,AHK,Panorama-Glasdach,Rückfahrkame",26.352 €,EZ 01/2019,37154 Northeim,"Diesel, ca. 5,0 l/100 km (komb.)* , ca. 131 g CO₂/km (komb.)* ",104.020 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII 2.0 TSI DSG GTI Clubsport Navi Pano LE,34.470 €,EZ 11/2021,30655 Hannover,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 168 g CO₂/km (komb.)* ",21.555 km,ca. 221 kW (300PS),gefunden auf autoscout24.de
BMW 116 i Advantage LED NAVI PDC SHZ Lordose,14.990 €,EZ 11/2018,71679 Asperg,"Benzin, ca. 0 g CO₂/km (komb.)* ",86.999 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
VW Golf Volkswagen 8 2.0 TDI DSG GTD Black Style 19 MATRIX PANO,37.950 €,EZ 02/2023,91626 Schopfloch,"Diesel, ca. 5,1 l/100 km (komb.)* , ca. 136 g CO₂/km (komb.)* ",26.202 km,ca. 147 kW (200PS),gefunden auf autoscout24.de
Ford Focus ST,25.980 €,EZ 09/2020,76185 Karlsruhe,"Benzin, ca. 8,2 l/100 km (komb.)* , ca. 188 g CO₂/km (komb.)* , E",38.950 km,ca. 206 kW (280PS),gefunden auf autoscout24.de
VW Golf Volkswagen 8 2.0 TDI DSG Move,27.840 €,EZ 06/2023,49078 Osnabrück,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 115 g CO₂/km (komb.)* ",23.018 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A6 Design 45 TDI Quattro NAVI MATRIX,33.800 €,EZ 08/2020,55469 Simmern,"Diesel, ca. 7,1 l/100 km (komb.)* , ca. 186 g CO₂/km (komb.)* ",52.803 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance Style MATRIX PANO,25.500 €,EZ 05/2021,55469 Simmern,"Elektro, ca. 0 g CO₂/km (komb.)* ",48.912 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 330 e Aut. Advantage +Head Up+Keyless+Kamera,29.607 €,EZ 11/2020,93326 Abensberg,"Hybrid, A+++",48.463 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Audi RS3 RS-Sportabgas/Matrix/280km/h/Pano,76.650 €,EZ 11/2023,04552 Borna,"Benzin, ca. 9,0 l/100 km (komb.)* , ca. 204 g CO₂/km (komb.)* ",3.000 km,ca. 294 kW (400PS),gefunden auf autoscout24.de
Cupra Leon 1.5 VirtualCockpit LED NAVI LM18 CARPLAY,28.369 €,EZ 09/2023,44269 Dortmund,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 135 g CO₂/km (komb.)* ",7.523 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Kia XCeed 1.5 T-GDI Vision FLA SpurH LM LED PDC KAM,19.990 €,EZ 11/2021,85221 Dachau,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* , B",27.750 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Renault ZOE Experience R135/Z.E. 50 (Kauf-Batterie) CCS Stecke,17.990 €,EZ 12/2021,85716 Unterschleißheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.163 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
VW Polo Volkswagen 1.2,3.500 €,EZ 03/2004,91080 Uttenreuth,"Benzin, ca. 6,2 l/100 km (komb.)* ",103.705 km,ca. 40 kW (54PS),gefunden auf autoscout24.de
VW Golf Volkswagen VIII Life 1.5 eTSI DSG NAVI VIRTUAL PDC 5J-GARANTI,27.375 €,EZ 09/2022,35415 Pohlheim,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",5.071 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
"Cupra Leon 1.4 TSI DSG eHybrid 19""+NAVI-PRO+LED+VIRTUA",25.670 €,EZ 09/2021,86529 Schrobenhausen,Andere,28.071 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Audi A3 Sportback 35 TDI S tronic S line ASI 18-Zoll SH...,37.490 €,EZ 05/2023,49377 Vechta,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",5.280 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW 320i 320,1.400 €,EZ 01/1999,53489 Sinzig,"Benzin, ca. 8,9 l/100 km (komb.)* ",173.699 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
"VW Caddy Volkswagen Life Team EcoFuel""KLIMA""SHZ""07/`25 TÜV""AHK",5.999 €,EZ 06/2010,91154 Roth,"Erdgas (CNG), ca. 8,9 kg/100 km (komb.)* , ca. 159 g CO₂/km (komb.)* ",430.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Mercedes-Benz Others A 140 L Piccadilly Klima PDC,990 €,EZ 04/2005,30827 Garbsen/Hannover,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 177 g CO₂/km (komb.)* , G",198.000 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Audi A3 Limousine 35 TFSI S line S line RFK Pano SHZ,29.970 €,EZ 02/2021,34466 Wolfhagen,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* , A",40.417 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Porsche Panamera Turbo S E-Hybrid Sport Turismo,129.870 €,EZ 07/2021,77652 Offenburg,"Andere, ca. 2,8 l/100 km (komb.)* , ca. 63 g CO₂/km (komb.)* ",74.164 km,ca. 515 kW (700PS),gefunden auf autoscout24.de
Mercedes-Benz A 180 Navi Xenon PDC Alu 2.Hand,11.900 €,EZ 12/2012,40721 Hilden (bei Düsseldorf),"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 130 g CO₂/km (komb.)* ",137.000 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
BMW 318 d Sport Line+LEDER+MEMORY+LED+18ZOLL+NAVI+AHK+,20.500 €,EZ 03/2018,57610 Altenkirchen,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , A+",91.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Kia Stinger 3.3 T-GDI AT GT|AGA|Schiebedach Navi/LED,34.800 €,EZ 11/2020,74321 Bietigheim-Bissingen,"Benzin, ca. 10,5 l/100 km (komb.)* , ca. 240 g CO₂/km (komb.)* , F",65.047 km,ca. 269 kW (366PS),gefunden auf autoscout24.de
"BMW 740i 740 ""2 Hand""Rostfrei""Xenon""SHZ""Leder""Gepfl.""",14.999 €,EZ 10/1997,34376 Immenhausen bei Kassel,"Benzin, ca. 12,5 l/100 km (komb.)* , ca. 301 g CO₂/km (komb.)* ",195.853 km,ca. 210 kW (286PS),gefunden auf autoscout24.de
Mercedes-Benz A 180 d LED Cruise Navi klima 16''LM,13.900 €,EZ 01/2017,48599 Gronau,"Diesel, ca. 3,5 l/100 km (komb.)* , ca. 89 g CO₂/km (komb.)* , C",216.546 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Mercedes-Benz A 180 A -Klasse Lim.180 d Automatik Panorama,21.200 €,EZ 08/2020,47805 Krefeld,"Diesel, ca. 4,0 l/100 km (komb.)* , ca. 105 g CO₂/km (komb.)* , A+",198.500 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Mercedes-Benz E 300 e Avantgarde Navi|ParkPilot|Pano,36.440 €,EZ 02/2020,14974 Ludwigsfelde bei Berlin,"Andere, ca. 2,1 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",32.152 km,ca. 155 kW (211PS),gefunden auf autoscout24.de
"Opel Insignia B GS 2,0 Diesel, Ultimate 5-trg.",27.960 €,EZ 01/2022,35683 Dillenburg,"Diesel, ca. 4,9 l/100 km (komb.)* , ca. 129 g CO₂/km (komb.)* ",10.783 km,ca. 128 kW (174PS),gefunden auf autoscout24.de
BMW M5 CS Competition Carbon Kamera Laser Sammler TV,136.789 €,EZ 03/2021,86343 Königsbrunn,"Benzin, ca. 11,3 l/100 km (komb.)* , ca. 258 g CO₂/km (komb.)* , G",22.500 km,ca. 467 kW (635PS),gefunden auf autoscout24.de
Kia Stinger GT 4WD*LED*LEDER-NAPPA*H/K*H-UP*NAVI*,35.980 €,EZ 01/2022,51147 Köln,"Benzin, ca. 10,4 l/100 km (komb.)* , ca. 238 g CO₂/km (komb.)* ",57.818 km,ca. 269 kW (366PS),gefunden auf autoscout24.de
Opel Corsa 1.2 Euro 6 Servo 5 Türer Klima El.Fenster,5.450 €,EZ 07/2016,58791 Werdohl,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",136.347 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Ford Fiesta 1.0 EcoBoost Hybrid S,21.590 €,EZ 10/2022,01917 Kamenz,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* ",10.972 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e AMG Pano LED Night Kamera Spurhalt-Ass PTS,32.890 €,EZ 02/2022,55128 Mainz,Andere,33.162 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.6 TDI * KLIMA * TEMPOMAT * EURO 5 *,9.990 €,EZ 03/2013,66663 Merzig-Besseringen,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* , B",190.000 km,ca. 77 kW (105PS),gefunden auf autoscout24.de
Skoda Fabia 1.0 TSI Style OPF (EURO 6d),21.190 €,EZ 03/2022,63452 Hanau,"Benzin, ca. 4,5 l/100 km (komb.)* , ca. 103 g CO₂/km (komb.)* , B",11.500 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Audi A5 Sportback 40 TDI S tronic quattro S line,35.875 €,EZ 08/2020,49377 Vechta,"Diesel, ca. 5,2 l/100 km (komb.)* , ca. 138 g CO₂/km (komb.)* , D",81.300 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
VW Golf Volkswagen 2.0 TSI DSG STYLE LM18 PANO AHK ST.HEIZ,30.870 €,EZ 05/2022,46282 Dorsten,"Benzin, ca. 6,5 l/100 km (komb.)* , ca. 148 g CO₂/km (komb.)* ",26.009 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Ford Fiesta Active,16.999 €,EZ 09/2020,34560 Fritzlar,"Benzin, ca. 4,1 l/100 km (komb.)* , ca. 94 g CO₂/km (komb.)* , A",34.902 km,ca. 70 kW (95PS),gefunden auf autoscout24.de
"Mini Cooper SD *CHILI* AUTOMATIK+WIRED+LED+KAMERA+17""",13.900 €,EZ 05/2015,64347 Griesheim,"Diesel, ca. 4,1 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* ",165.700 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Porsche Panamera GTS,99.870 €,EZ 04/2020,77652 Offenburg,"Benzin, ca. 12,0 l/100 km (komb.)* , ca. 273 g CO₂/km (komb.)* ",27.503 km,ca. 338 kW (460PS),gefunden auf autoscout24.de
"VW Polo Volkswagen 1.2 ,Top Zustand, , Festpreis!!!",5.500 €,EZ 08/2011,32423 Minden,"Benzin, ca. 5,5 l/100 km (komb.)* ",124.999 km,ca. 44 kW (60PS),gefunden auf autoscout24.de
Mercedes-Benz A 45 AMG S 4M+ Perf-Sitze/Pano/Burm/360/Night/19,56.440 €,EZ 11/2022,58135 Hagen,"Benzin, ca. 9,0 l/100 km (komb.)* , ca. 205 g CO₂/km (komb.)* ",16.265 km,ca. 310 kW (421PS),gefunden auf autoscout24.de
Opel Corsa 1.4 Turbo Start/Stop Active,10.999 €,EZ 09/2018,85051 Ingolstadt,Benzin,49.400 km,ca. 74 kW (101PS),gefunden auf autoscout24.de
