title,price,registration,location,benzin,mileage,power,gefunden
VW ID.3 Volkswagen .3 1st MAX HEAD-UP+WPUMPE+PANO+KAMERA+NAVI+DAB+20,25.480 €,EZ 10/2020,79774 Albbruck,"Elektro, ca. 0 g CO₂/km (komb.)* ",35.300 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"Mercedes-Benz E 500 EQE 500 EQE 500 4M AMG 21"" Airmatic Distronic PanoSD LED",69.470 €,EZ 12/2022,86899 Landsberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.483 km,ca. 300 kW (408PS),gefunden auf autoscout24.de
VW Up Volkswagen ! e- e- United,15.500 €,EZ 02/2021,49124 Georgsmarienhütte,"Elektro, ca. 0 g CO₂/km (komb.)* ",23.000 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Reichweite Plus Hinterradantrieb,22.290 €,EZ 12/2019,35463 Fernwald-Steinbach,Elektro,83.596 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
"Tesla Model 3 Dual Motor Performance, mit Tieferlegung",36.000 €,EZ 08/2021,79541 Lörrach,"Elektro, ca. 0 g CO₂/km (komb.)* ",84.000 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
"VW ID.3 Volkswagen Pro Performance LED ACC 18"" NAVI PDC SHZ",22.590 €,EZ 11/2020,01471 Radeburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",46.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Tesla Model 3 Performance MWST AUSWEISBAR / FINANZIERUNG,43.000 €,EZ 03/2022,85764 Oberschleissheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.000 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
BMW i3 s 120 Ah *NAVI.RFK.COMFORT&BUSINNESS-PAKET*,20.290 €,EZ 12/2021,63785 Obernburg,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",11.800 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Opel Corsa-e e Edition *350KM-REICHWEITE*RFK/APPLE/LED/LKA/V...,20.490 €,EZ 04/2022,97273 Kürnach,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.240 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Audi e-tron GT quattro LASER NAV PAN B&O ACC,94.400 €,EZ 12/2022,58089 Hagen,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.115 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Cupra Born 204PS/58kWh 4J GAR+GLASDACH+PILOT XL Klima Navi,31.980 €,EZ 12/2022,72336 Balingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.300 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mercedes-Benz E 500 EQE 500 4M AMG Distronic Panorama Sitzklima,60.950 €,EZ 12/2022,64572 Büttelborn,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.500 km,ca. 300 kW (408PS),gefunden auf autoscout24.de
Nissan Leaf N-Connecta ACC|Navi|LED|Kamera|Winter-Paket,17.298 €,EZ 11/2021,41460 Neuss bei Düsseldorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.156 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW i3 120Ah Kamera/Tempomat/DAB+/WirelessCharge Kamera/,21.880 €,EZ 01/2022,97076 Würzburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.164 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Mercedes-Benz Others 53 AMG 4Matic+ Pano Airmatic Kamera Keyless,69.950 €,EZ 10/2022,72766 Reutlingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",38.000 km,ca. 460 kW (625PS),gefunden auf autoscout24.de
MG MG4 Luxury,30.900 €,EZ 05/2023,72768 Reutlingen,Elektro,30.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Renault ZOE (ohne Batterie) 41 kwh Life mit LIMITED Paket,10.490 €,EZ 01/2019,65812 Bad Soden am Taunus,"Elektro, ca. 0 g CO₂/km (komb.)* ",29.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
"Tesla Model S kostenloses Laden, Garantie auf Batterie",29.900 €,EZ 12/2014,87499 Wildpoldsried,"Elektro, ca. 0 g CO₂/km (komb.)* ",143.000 km,ca. 270 kW (367PS),gefunden auf autoscout24.de
Hyundai Ioniq PREMIUM !!! ELEKTRO / NAVI + Leder uvm. !,17.290 €,EZ 06/2019,88131 Lindau,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",87.050 km,ca. 88 kW (120PS),gefunden auf autoscout24.de
BMW i7 xDrive60 SkyLounge/FondEntertainment/Massage SkyLo,106.430 €,EZ 09/2022,97076 Würzburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",17.836 km,ca. 400 kW (544PS),gefunden auf autoscout24.de
Nissan Leaf e+ Tekna 360 ACC FLA KAM SpurH SpurW LM,22.980 €,EZ 12/2020,01328 Dresden,"Elektro, ca. 0 g CO₂/km (komb.)* ",28.418 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Performance Upgrade Pro 1st,24.500 €,EZ 10/2020,91462 Dachsbach,Elektro,32.300 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW i3 s 120 Driving Assistant+. Hifi. Navi. Sitzheiz,18.889 €,EZ 12/2019,88046 Friedrichshafen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",35.200 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Tesla Model S P85 FREE SUPERCHARGER !!!,21.399 €,EZ 02/2014,01067 Dresden,Elektro,183.000 km,ca. 270 kW (367PS),gefunden auf autoscout24.de
Tesla Model 3 RWD Hinterradantrieb,28.200 €,EZ 12/2022,71540 Murrhardt,Elektro,7.990 km,ca. 239 kW (325PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Reichweite Plus Hinterradantrieb,27.500 €,EZ 11/2020,31812 Bad Pyrmont,"Elektro, ca. 0 g CO₂/km (komb.)* ",64.647 km,ca. 208 kW (283PS),gefunden auf autoscout24.de
Peugeot e-208 Active,17.290 €,EZ 09/2020,77955 Ettenheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",30.100 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Tesla Model 3 Standard Reichweite Plus Hinterradantrieb,29.999 €,EZ 03/2021,67308 Rüssingen,Elektro,78.000 km,ca. 240 kW (326PS),gefunden auf autoscout24.de
"VW ID.3 Volkswagen PRO PERFORMANCE MATRIX+NAV+SHZ+RFK+PANO+18""",28.830 €,EZ 02/2022,96052 Bamberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.232 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range Dual AWD,29.999 €,EZ 08/2020,87448 Waltenhofen,Elektro,48.984 km,ca. 324 kW (441PS),gefunden auf autoscout24.de
Renault ZOE (mit Batterie) Z.E. 50 INTENS,16.990 €,EZ 12/2019,15370 Fredersdorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",61.500 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Smart ForFour EQ Cool&Audio+SHZ+22kW+Tempomat+LM+BT,11.290 €,EZ 12/2020,49377 Vechta,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.175 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Smart ForFour EQ Cool & Media+SHZ+PDC+Tempomat+22kW+BT,12.585 €,EZ 01/2021,49377 Vechta,"Elektro, ca. 0 g CO₂/km (komb.)* ",29.804 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
"VW e-Golf Volkswagen , ACC, CCS, Wärmepumpe, Garantie bis 03/25",21.990 €,EZ 03/2020,65817 Eppstein,Elektro,56.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Renault Megane E-Tech EV60 220hp optimum charge Iconic,34.499 €,EZ 06/2022,59556 Lippstadt,"Elektro, ca. 0 g CO₂/km (komb.)* ",34.000 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Cupra Others Born 58 kWh *ACC*NAV*BEATS*LED*R-CAM*SHZ*,36.888 €,EZ 07/2023,12105 Berlin,"Elektro, ca. 0 g CO₂/km (komb.)* ",12.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Nissan Leaf Tekna Elektro 39kWh +NAVI+KAMERA 110 kW (150 PS...,19.790 €,EZ 02/2021,36100 Petersberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",17.280 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Renault ZOE 40 Life mit LIMITED Paket inkl. Batterie,14.990 €,EZ 03/2019,97514 Oberaurach,"Elektro, ca. 0 g CO₂/km (komb.)* ",46.000 km,ca. 53 kW (72PS),gefunden auf autoscout24.de
Nissan Leaf N-Connecta ACC|LED|Navi|Pro Pilot-Paket,18.489 €,EZ 12/2021,41460 Neuss bei Düsseldorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.671 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Smart ForFour EQ +PDC+KlimaA,11.887 €,EZ 03/2021,07546 Gera,"Elektro, ca. 0 g CO₂/km (komb.)* ",10.799 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range Allrad Dual Motor 1. Hand/Garantie,32.500 €,EZ 09/2020,85716 Unterschleißheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",37.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Smart ForFour Electric Drive EQ Sitzheizung Leder ACC,9.950 €,EZ 01/2018,72766 Reutlingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.000 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Renault ZOE (mit Batterie) Z.E. 50 INTENS 135,17.990 €,EZ 10/2020,15370 Fredersdorf,"Elektro, ca. 0 g CO₂/km (komb.)* ",45.900 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Tesla Model 3 Langstreckenbatt. Allradantrieb Dual Motor,33.500 €,EZ 12/2019,66497 Contwig,Elektro,54.800 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
BMW i3 120Ah Wärmepumpe/DAB+/Schnell-Laden/Bluetooth Wärm,18.340 €,EZ 12/2021,97076 Würzburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",10.103 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Tesla Model 3 Performance Standard Reichweite,35.899 €,EZ 02/2022,71336 Waiblingen,Elektro,36.000 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
"Smart ForFour EQ, Klimautomatik, LM Felgen, Tempomat, Velours",12.500 €,EZ 03/2021,25779 Hennstedt,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.450 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Cupra Born Basis 170KW 77/82KWH,36.490 €,EZ 09/2023,18273 Güstrow,"Elektro, ca. 0 g CO₂/km (komb.)* ",4.800 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
BMW i3 s 120 Ah NAVI Prof./Induktionsladen/DAB/SHZ,21.330 €,EZ 09/2021,97076 Würzburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",14.586 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
"BMW i3 (60 Ah), Klimaautomatik, Navigationssystem, Kamera",11.900 €,EZ 03/2015,33129 Delbrück,Elektro,80.100 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Renault Twingo Electric VIBES,13.000 €,EZ 03/2021,72818 Trochtelfingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",32.500 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Mercedes-Benz E 350 EQE 350 EQE 350 AMG Airmatic HuD Sitzklima LEDER-grau Navi,63.770 €,EZ 06/2023,87600 Kaufbeuren,"Elektro, ca. 0 g CO₂/km (komb.)* ",7.513 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Cupra Born 77 KWh/170KW / AR-HuD / LED / Navi,36.780 €,EZ 01/2023,56564 Neuwied,"Elektro, ca. 0 g CO₂/km (komb.)* ",8.936 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
BMW i3 *NAVI*LED*KAMERA*WÄRMEPUMPE,12.790 €,EZ 07/2014,81827 München,Elektro,41.500 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Renault ZOE Experience R110 zzgl. Mietbatterie LED PDC RfK DA,14.790 €,EZ 10/2020,63741 Aschaffenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",22.220 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Nissan Leaf e+ N-Connecta 62 kWh Navi R-Kam Fahrschulw.,21.880 €,EZ 11/2020,87700 Memmingen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",50.600 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
BMW i3 s 120AH AUTOMATIK NAVI PROF KAMERA PDC LED,23.676 €,EZ 03/2022,47800 Krefeld,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.962 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
"BMW i3 s (120 Ah), 135kW*Business + Komfortpaket*",19.840 €,EZ 09/2021,46282 Dorsten,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.013 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Renault ZOE Life R110 zzgl. Batteriemiete NAVI DAB PDC hinten,10.980 €,EZ 02/2019,63741 Aschaffenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",49.950 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range*1 owner*VAT deductible*,34.980 €,EZ 03/2020,83043 Bad Aibling,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",16.490 km,ca. 361 kW (491PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance ACC CCS DAB KA KEY LED LHZ PDC,29.950 €,EZ 03/2023,08541 Neuensalz bei Plauen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",9.990 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"BMW i3 s (120 Ah),135kW*Navi*Comfort + mtl. 274-Euro*",19.940 €,EZ 12/2020,46282 Dorsten,"Elektro, ca. 0 g CO₂/km (komb.)* ",9.316 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
"VW Up Volkswagen ! e-! ""Max"" e-! ""Max"" 61 kW 32,3 kWh 1-Gang-Au",15.800 €,EZ 12/2021,65189 Wiesbaden,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.857 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
BMW i3 Advanced*SD*Kamera*Inklusive PREMIUM Garantie,12.990 €,EZ 09/2014,47259 Duisburg,Elektro,37.194 km,ca. 75 kW (102PS),gefunden auf autoscout24.de
"Nissan Leaf 40 kWh N-CONNECTA NAVI, 360, LED, Nebel, PD",15.490 €,EZ 01/2019,87700 Memmingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",65.200 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW i3 120Ah *WENIG KILOMETER*,20.190 €,EZ 02/2022,63785 Obernburg,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",7.990 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Renault ZOE Experience R110 Z.E. 50 EXPERIENCE,14.990 €,EZ 01/2020,15566 Schöneiche,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.500 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Mercedes-Benz EQS 580 4M AMG Line/Pano/Distronic/EasyP/Burmes.,118.850 €,EZ 02/2023,18439 Stralsund,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.500 km,ca. 385 kW (523PS),gefunden auf autoscout24.de
Smart ForFour EQ SCHNELLADER PAKET PLUS SITZHEIZUNG LM,11.400 €,EZ 12/2020,82377 Penzberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",12.913 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance Navi Kamera Tempomat,26.230 €,EZ 12/2020,70469 Stuttgart,"Elektro, ca. 0 g CO₂/km (komb.)* ",53.448 km,ca. 70 kW (95PS),gefunden auf autoscout24.de
Tesla Model 3 Performance netto Mwst ausweisbar,38.888 €,EZ 11/2022,42699 Solingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",34.802 km,ca. 377 kW (513PS),gefunden auf autoscout24.de
Renault ZOE Life 22 kWh Batteriemiete NAVI+KLIMA+PDC,9.990 €,EZ 09/2019,63741 Aschaffenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",35.610 km,ca. 65 kW (88PS),gefunden auf autoscout24.de
"VW ID.BUZZ Volkswagen ID. Buzz Pro Navi 21""Alu ID. Buzz Pro KR 150/82He",52.450 €,EZ 11/2022,60326 Frankfurt,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Hyundai Ioniq Elektro Prime LED/NAVI/KAMERA/LENKRAD+SHZ/DAB,23.950 €,EZ 04/2021,01900 Bretnig,"Elektro, ca. 0 g CO₂/km (komb.)* ",30.500 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"Tesla Model 3 Long Range, Dual Motor, Full FSD, 1. Hand, Premium",29.000 €,EZ 05/2019,58455 Witten,Elektro,80.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Renault Megane E-Tech 100% Electric TECHNO EV60 220hp optimum charge,41.300 €,EZ 12/2022,88131 Lindau,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.000 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
"BMW i3 s *Comfort Paket*Kamera*Navi*mtl.279,-Euro*",19.940 €,EZ 03/2021,46282 Dorsten,"Elektro, ca. 0 g CO₂/km (komb.)* ",34.150 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Opel Corsa-e GS Line,15.900 €,EZ 11/2021,49179 Ostercappeln,"Elektro, ca. 0 g CO₂/km (komb.)* ",54.112 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance ACC CCS DAB KEY LED LHZ SHZ TOUCH,28.950 €,EZ 02/2023,08541 Neuensalz bei Plauen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",6.990 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"Hyundai IONIQ 6 Basis Elektro 5 EV 58kWh, Effizienz-Paket, AHK,...",27.499 €,EZ 11/2021,49084 Osnabrück,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",19.900 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
VW Up Volkswagen ! e-Style Style DAB Rear-View,13.990 €,EZ 03/2020,59457 Werl,"Elektro, ca. 0 g CO₂/km (komb.)* ",88.000 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
"BMW i3 s (120 Ah), 135kW*Business + Comfort Paket*",19.490 €,EZ 11/2020,46282 Dorsten,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.501 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen 58 kWh Pro Navi SiHz PDC,21.880 €,EZ 12/2020,99099 Erfurt,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",25.600 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range Dual Motor*AHK*Auton.Fahren,27.600 €,EZ 07/2019,49828 Neuenhaus,Elektro,92.489 km,ca. 324 kW (441PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance ACC CCS DAB KA KEY LED LHZ PDC,29.950 €,EZ 03/2023,08541 Neuensalz bei Plauen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",18.913 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Renault ZOE Intens R135 inkl. Batterie,16.990 €,EZ 08/2020,15566 Schöneiche,"Elektro, ca. 0 g CO₂/km (komb.)* , G",22.276 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Nissan Leaf 40 kWh N-Connecta 150PS Winter Navi Kamera Sitzhei,15.470 €,EZ 07/2019,68309 Mannheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",38.481 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Tesla Model 3 Longe Range Dual Motor PDC + MwSt. Ausweisbar 3...,44.789 €,EZ 09/2022,49084 Osnabrück,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",12.000 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Renault ZOE Limited R110 ZE 40 Batteriemiete,7.900 €,EZ 07/2019,15566 Schöneiche,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",40.000 km,ca. 80 kW (109PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen 150 kW Pro Performance Life *WÄRMEPUMPE*,23.860 €,EZ 03/2021,06242 Braunsbedra,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",23.690 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Skoda Citigo CITIGOe iV Style,16.500 €,EZ 01/2020,07646 Stadtroda,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.500 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Elektro Performance LED/NAV/ACC/PDC/SH,23.480 €,EZ 12/2020,92224 Amberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",23.592 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Renault ZOE 22 kwh Life zzgl. Batteriemiete,7.990 €,EZ 07/2019,15566 Schöneiche,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",8.992 km,ca. 43 kW (58PS),gefunden auf autoscout24.de
BMW i3 s 120Ah AUTOMATIK NAVI PROF PDC LED 20'',24.275 €,EZ 03/2022,47800 Krefeld,"Elektro, ca. 0 g CO₂/km (komb.)* ",7.206 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Life Pro Performance,25.900 €,EZ 02/2021,60489 Frankfurt,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Smart ForFour EQ Navi KlimaA,9.900 €,EZ 10/2020,73066 Uhingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.970 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Cupra Born 170 (77kWh) Allwetterreifen BeatsAudio Head,37.499 €,EZ 10/2022,63075 Offenbach,"Elektro, ca. 0 g CO₂/km (komb.)* ",16.000 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pure Performance Navi LED,21.330 €,EZ 10/2021,73479 Ellwangen (Jagst),"Elektro, ca. 0 g CO₂/km (komb.)* , A+",22.990 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mercedes-Benz EQS AMG 53 4Matic+ Netto 99.900 1.Hand TOPAusstattung,118.881 €,EZ 07/2022,49201 Dissen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",13.839 km,ca. 484 kW (658PS),gefunden auf autoscout24.de
Tesla Model 3 Pearl-White-Met. 19´ Autopilot 420km,34.999 €,EZ 08/2022,91781 Weißenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.800 km,ca. 239 kW (325PS),gefunden auf autoscout24.de
