title,price,registration,location,benzin,mileage,power,gefunden
BMW 530e iPerformance Limousine,33.869 €,EZ 12/2020,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.610 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,27.480 €,EZ 02/2020,48683 Ahaus,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",49.815 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,34.849 €,EZ 02/2020,89077 Ulm,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.008 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,63.870 €,EZ 09/2020,99087 Erfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",35.680 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e xDrive Limousine,33.970 €,EZ 11/2020,94315 Straubing,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.672 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,33.490 €,EZ 11/2019,50858 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* ",32.622 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,34.999 €,EZ 11/2020,40237 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",49.020 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Berlina,28.379 €,EZ 07/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",21.000 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Berlina,35.220 €,EZ 11/2020,48249 Dülmen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,31.272 €,EZ 12/2020,89077 Ulm,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.941 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,34.280 €,EZ 03/2020,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",49.282 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.950 €,EZ 12/2020,59071 Hamm,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.006 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,36.660 €,EZ 12/2019,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",34.889 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.420 €,EZ 12/2020,52078 Aachen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.352 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,41.400 €,EZ 11/2020,18146 Rostock,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",85.391 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,39.990 €,EZ 02/2021,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",61.776 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.990 €,EZ 12/2020,03044 Cottbus,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",26.356 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,32.990 €,EZ 04/2021,63785 Obernburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.229 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.900 €,EZ 08/2020,30539 Hannover,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",27.097 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,33.899 €,EZ 10/2020,68766 Hockenheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",63.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,26.950 €,EZ 01/2020,39576 Stendal,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,51.980 €,EZ 05/2023,34125 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* ",12.062 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.710 €,EZ 02/2020,63741 Aschaffenburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",63.300 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,44.440 €,EZ 10/2020,50968 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.120 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,37.490 €,EZ 05/2020,39112 Magdeburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",24.369 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.840 €,EZ 01/2020,45897 Gelsenkirchen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.377 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Berline,42.450 €,EZ 01/2021,59494 Soest,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",25.006 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.490 €,EZ 07/2020,97424 Schweinfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.859 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.481 €,EZ 03/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.703 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,35.891 €,EZ 02/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* ",64.359 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.690 €,EZ 03/2020,44263 Dortmund,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.603 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,38.449 €,EZ 03/2021,79761 Waldshut-Tiengen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",30.576 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,64.982 €,EZ 01/2022,33719 Bielefeld,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.697 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,34.890 €,EZ 08/2020,34125 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",58.054 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,31.900 €,EZ 09/2020,92421 Schwandorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",98.148 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.450 €,EZ 01/2021,44534 Lünen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.006 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 520e Berlina,35.444 €,EZ 06/2022,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",56.011 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 530e xDrive Limousine,32.880 €,EZ 11/2019,51371 Leverkusen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",52.630 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.890 €,EZ 06/2020,57462 Olpe,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",70.481 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.770 €,EZ 09/2019,74722 Buchen-Hettingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",67.869 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,61.979 €,EZ 12/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",70.243 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,34.199 €,EZ 11/2020,40237 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* ",39.144 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Berlina,57.890 €,EZ 03/2023,46149 Oberhausen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",18.716 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,32.900 €,EZ 12/2019,93180 Deuerling,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",58.766 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,45.900 €,EZ 05/2023,46485 Wesel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",8.439 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.180 €,EZ 10/2020,91207  Lauf a.d. Pegnitz,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.034 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,43.980 €,EZ 10/2020,49835 Wietmarschen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",62.950 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.297 €,EZ 02/2020,47800 Krefeld,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",32.086 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Sedan G20 XB1,62.900 €,EZ 12/2022,92421 Schwandorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",12.000 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,29.999 €,EZ 01/2021,60314 Frankfurt am Main,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.823 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,34.840 €,EZ 01/2021,33104 Paderborn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",26.180 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.495 €,EZ 12/2020,50858 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.087 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Berlina,28.769 €,EZ 02/2021,84453 Mühldorf a. Inn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",75.730 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.290 €,EZ 11/2019,95032 Hof,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",83.513 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,28.840 €,EZ 08/2019,97922 Lauda-Königshofen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",74.028 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,32.883 €,EZ 11/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",33.246 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,26.549 €,EZ 02/2019,40595 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",72.686 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,27.692 €,EZ 04/2020,32312 Lübbecke,"Hybrid, ca. 0 g CO₂/km (komb.)* ",109.739 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.302 €,EZ 10/2020,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.498 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.499 €,EZ 12/2019,53119 Bonn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",46.186 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,30.889 €,EZ 09/2020,47608 Geldern,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",77.991 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,53.490 €,EZ 11/2021,29410 Salzwedel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.150 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e Limousine,30.990 €,EZ 08/2019,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.414 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.389 €,EZ 04/2021,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.109 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.749 €,EZ 11/2020,97424 Schweinfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",60.871 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,39.880 €,EZ 01/2021,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",35.781 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.603 €,EZ 07/2020,32257 Bünde,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",39.799 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.430 €,EZ 07/2020,61352 Bad Homburg v.d.H.,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",67.904 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Berline,41.901 €,EZ 01/2023,30539 Hannover,"Hybrid, ca. -1,0 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",5.388 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,36.307 €,EZ 02/2020,85276 Pfaffenhofen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",69.380 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Berline,48.183 €,EZ 11/2022,97922 Lauda-Königshofen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",1.332 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Berlina,35.890 €,EZ 11/2021,97424 Schweinfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",33.107 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Berlina,34.483 €,EZ 02/2021,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.505 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,44.770 €,EZ 12/2022,45134 Essen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",29.659 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,28.450 €,EZ 10/2020,97076 Würzburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",80.696 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Berlina,45.739 €,EZ 09/2021,58706 Menden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.447 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,61.900 €,EZ 12/2021,14057 Berlin,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",59.079 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,29.126 €,EZ 12/2019,89077 Ulm,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",68.465 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,36.099 €,EZ 10/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.482 €,EZ 02/2021,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",61.739 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,31.900 €,EZ 01/2021,67269 Grünstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",75.800 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.990 €,EZ 07/2021,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",58.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.450 €,EZ 01/2021,21073 Hamburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.230 km,ca. 135 kW (184PS),gefunden auf BMW
